FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Ezekiel,Fryers,DEF,CRY,4500000,0,7,0.179487179487179,3.98860398860399e-08,1.55555555555556e-06,0,521,0,4,0,0,0,0,0,1.6,33,0,0,7,0,0.1,0,0.3,0,0,0,0,1,0.0,814,0,0,0,0,125,10,0,0,29,Southampton,Hull City,Man Utd,Chelsea,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christian,Fuchs,DEF,LEI,5400000,0,38,2.9,5.37037037037037e-07,7.037037037037041e-06,0,256051,3,22,0,0,0,1,0,7.0,21893,-1,0,38,1,0.1,0,0.3,3,0,3,0,1,7.9,121988,0,482,0,1,1147,1111,0,0,260,Sunderland,Man City,Bournemouth,Stoke,Everton,1.6,2.8,2.2,3.1,3.7,4.4,2.3,3.1,2.2,1.7,2.7,2.2,4.4,3.4,3.4,3.1,3.8,3.2,1.7,2.6,3.6,2.4,3.4,1.8,4.2
Jay,Fulton,MID,SWA,4400000,1,5,0.12820512820512803,2.9137529137529098e-08,1.13636363636364e-06,0,1027,1,5,0,0,0,0,0,1.1,29,-1,0,5,1,0.3,0,1.3,0,0,1,0,0,0.0,657,0,4,0,0,195,48,0,0,31,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ramiro,Funes Mori,DEF,EVE,4600000,0,14,0.35897435897435903,7.80379041248606e-08,3.04347826086957e-06,0,74557,0,7,0,0,0,0,0,3.0,1398,-4,1,14,4,0.0,0,0.0,1,0,1,0,0,1.3,16960,0,304,0,0,378,195,-1,0,85,Man Utd,Watford,Arsenal,Liverpool,Leicester,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Gabriel,DEF,ARS,4800000,1,1,0.0256410256410256,5.34188034188034e-09,2.0833333333333302e-07,0,6027,1,1,0,0,0,0,0,0.2,101,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.1,1438,0,244,0,0,75,343,0,0,6,West Ham,Stoke,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan,Galloway,DEF,WBA,4100000,0,9,0.23076923076923103,5.62851782363977e-08,2.19512195121951e-06,0,13870,0,3,0,0,0,0,0,2.1,441,-4,1,9,4,0.0,0,0.0,0,0,1,0,0,0.2,12517,0,126,0,0,247,119,-1,0,44,Watford,Chelsea,Swansea,Man Utd,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Cristian,Gamboa,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,24408,0,0,0,0,0,0,0,0.0,417,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,1874,0,0,0,0,0,3,0,0,0,Watford,Chelsea,Swansea,Man Utd,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Garcia,MID,MCI,5000000,0,3,0.0769230769230769,1.5384615384615402e-08,6e-07,0,217,0,1,0,0,0,0,0,0.6,16,0,0,3,0,0.1,0,0.3,0,0,0,0,0,0.0,264,0,0,0,0,29,11,0,0,11,Chelsea,Leicester,Watford,Arsenal,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Gardner,MID,WBA,5200000,0,13,0.33333333333333304,6.410256410256409e-08,2.5e-06,0,6553,1,5,0,0,0,0,0,2.5,60,-3,0,13,3,0.1,0,0.3,0,0,1,0,1,0.1,4940,0,244,0,0,204,17,0,0,51,Watford,Chelsea,Swansea,Man Utd,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Florin,Gardos,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,3141,0,0,0,0,0,0,0,0.0,187,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,4473,0,0,0,0,0,130,0,0,0,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,219,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,58,0,15,0,0,0,9,0,0,0,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran,Gibbs,DEF,ARS,4800000,0,7,0.179487179487179,3.73931623931624e-08,1.4583333333333299e-06,0,18214,1,1,0,0,0,0,0,1.5,569,-2,0,7,2,0.0,0,0.0,0,0,0,0,1,0.5,5691,0,69,0,0,137,200,0,0,36,West Ham,Stoke,Everton,Man City,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4800000,1,45,3.5,7.29166666666667e-07,9.375e-06,0,68275,0,15,0,0,0,1,0,9.6,6487,3,-1,45,-3,0.4,0,1.7,5,0,3,0,0,7.5,325482,0,0,0,1,1170,28977,1,0,237,Hull City,Southampton,Liverpool,Swansea,Burnley,3.7,4.0,4.9,3.3,3.3,3.1,3.4,4.0,4.7,3.7,3.6,4.1,4.4,5.0,3.4,2.8,4.0,4.2,4.2,4.3,3.9,2.9,3.3,4.1,4.5
Darron,Gibson,MID,EVE,4300000,0,0,0.0,0.0,0.0,0,4365,0,0,0,0,0,0,0,0.0,149,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2027,0,44,0,0,0,110,0,0,0,Man Utd,Watford,Arsenal,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,ARS,8800000,4,30,4.3,4.886363636363639e-07,3.40909090909091e-06,0,124716,0,0,0,0,0,3,0,3.4,37403,-2,1,30,2,0.5,0,4.0,5,0,0,0,2,1.8,131523,0,629,0,1,130,3695,-1,0,106,West Ham,Stoke,Everton,Man City,West Brom,0.0,4.5,4.4,5.6,4.7,5.4,4.2,6.0,5.9,4.7,4.2,5.5,4.6,4.8,5.9,5.1,5.2,5.6,6.0,5.4,5.7,4.6,4.6,5.4,5.6
Shay,Given,GLK,STK,4400000,0,13,0.33333333333333304,7.575757575757571e-08,2.95454545454545e-06,0,18822,1,14,0,18,0,0,0,3.0,601,-1,0,13,1,0.0,0,0.0,3,0,0,0,0,0.6,18841,1,24,1,1,450,170,0,0,92,Burnley,Arsenal,Southampton,Leicester,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,757,0,0,0,0,0,0,0,0.0,5,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,220,0,4,0,0,0,2,0,0,0,West Ham,Stoke,Everton,Man City,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4900000,0,38,2.9,5.91836734693878e-07,7.755102040816329e-06,0,62526,1,17,0,34,0,0,0,7.8,2218,-1,0,38,1,0.2,0,1.0,4,0,3,0,0,2.2,26884,1,375,0,0,1112,1035,0,0,218,West Brom,Everton,Man City,Sunderland,Crystal Palace,3.0,3.3,2.3,2.1,3.0,3.2,3.7,2.5,2.8,3.9,3.4,2.1,4.1,3.3,2.3,3.2,2.8,3.1,2.5,2.7,3.0,4.3,1.7,2.2,2.4
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,831,0,0,0,0,0,0,0,0.0,17,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,205,0,58,0,0,0,10,0,0,0,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1410,0,0,0,0,0,0,0,0.0,15,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,222,0,242,0,0,0,3,0,0,0,Tottenham,Sunderland,West Brom,Middlesbrough,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden,Gooch,MID,SUN,4300000,1,10,0.25641025641025605,5.96302921884317e-08,2.32558139534884e-06,0,2877,3,5,0,0,0,0,0,2.3,239,-2,0,10,2,0.1,0,0.3,0,0,1,0,0,0.1,3697,0,0,0,0,323,147,0,0,38,Leicester,Swansea,Chelsea,Watford,Man Utd,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,1,26,0.666666666666667,1.41843971631206e-07,5.5319148936170195e-06,0,6572,3,6,0,0,0,2,0,5.5,541,-3,0,26,3,0.8,0,3.7,1,0,2,0,0,0.2,6151,0,331,0,0,499,474,0,0,106,Liverpool,Burnley,Leicester,Southampton,Chelsea,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3
Lewis,Grabban,FWD,BOU,4400000,0,6,0.153846153846154,3.4965034965035e-08,1.36363636363636e-06,0,141628,0,2,0,0,0,0,0,1.4,7082,-1,0,6,1,0.0,0,0.0,0,0,0,0,1,3.4,97216,0,124,0,0,60,920,0,0,17,Liverpool,Burnley,Leicester,Southampton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Max,Gradel,MID,BOU,5000000,0,4,0.102564102564103,2.05128205128205e-08,8e-07,0,12591,1,0,0,0,0,0,0,0.8,78,-5,0,4,5,0.0,0,0.0,0,0,0,0,0,0.1,961,0,155,0,0,95,6,0,0,14,Liverpool,Burnley,Leicester,Southampton,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lee,Grant,GLK,STK,4100000,7,33,4.1,1e-06,8.04878048780488e-06,0,11368,0,5,0,23,0,0,0,8.0,1174,1,0,33,-1,0.9,0,3.7,2,0,3,0,0,3.3,133916,0,0,0,1,720,21870,0,0,155,Burnley,Arsenal,Southampton,Leicester,Liverpool,5.2,5.8,5.1,4.3,5.2,4.2,4.6,4.0,3.6,5.1,5.2,4.7,4.6,4.0,4.2,4.2,3.3,4.2,5.8,4.7,4.9,5.5,4.9,5.1,4.9
Andre,Gray,FWD,BUR,6200000,0,20,2.9,4.6774193548387097e-07,3.2258064516129e-06,0,471859,0,7,0,0,0,1,0,3.2,3881,-3,0,20,3,0.0,0,0.3,1,0,2,0,1,2.8,142831,0,0,0,0,507,215,0,0,39,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,2.3,3.6,2.3,1.8,3.0,3.8,2.4,3.3,2.1,4.0,2.0,2.9,3.0,2.8,2.0,2.2,3.4,3.1,2.3,1.7,3.1,2.8,3.2,1.6,3.8
Demarai,Gray,MID,LEI,4800000,1,16,0.41025641025640996,8.54700854700855e-08,3.3333333333333304e-06,0,42287,1,4,0,0,0,1,0,3.3,532,-2,0,16,2,0.1,0,0.7,0,0,0,0,1,0.5,26796,0,57,0,0,215,105,0,0,54,Sunderland,Man City,Bournemouth,Stoke,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marko,Grujic,MID,LIV,4400000,0,2,0.0512820512820513,1.1655011655011699e-08,4.54545454545455e-07,0,25425,0,0,0,0,0,0,0,0.5,233,-6,0,2,6,0.0,0,0.0,0,0,0,0,0,0.2,2313,0,0,0,0,30,40,0,0,6,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,5100000,1,38,2.9,5.68627450980392e-07,7.450980392156861e-06,0,15143,0,15,0,0,0,1,0,7.5,3727,-4,0,38,4,1.0,0,5.3,3,0,3,0,2,0.3,12729,0,0,0,1,827,177,0,0,145,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,0.0,3.4,1.4,1.4,3.0,3.9,1.4,3.0,1.4,3.9,1.9,2.3,1.8,1.9,1.4,2.3,2.7,2.6,2.3,1.4,3.1,1.8,2.7,1.4,2.8
Adlene,Guedioura,MID,WAT,4400000,0,10,0.25641025641025605,5.82750582750583e-08,2.2727272727272702e-06,0,5082,1,6,0,0,0,0,0,2.3,93,-1,0,10,1,0.1,0,0.3,0,0,0,0,1,0.1,5037,0,56,0,0,233,39,0,0,44,West Brom,Everton,Man City,Sunderland,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Idrissa,Gueye,MID,EVE,5000000,2,29,2.4,4.8e-07,5.7999999999999995e-06,0,22416,5,9,0,0,0,0,0,5.8,550,0,0,29,0,0.5,0,2.3,4,0,3,0,1,0.3,22159,0,270,0,0,1062,147,0,0,225,Man Utd,Watford,Arsenal,Liverpool,Leicester,2.3,1.4,1.4,1.6,1.4,1.3,2.2,1.6,1.3,1.4,2.6,1.7,3.0,1.2,2.0,2.1,1.2,1.4,3.0,2.8,1.2,1.7,1.4,2.3,1.2
Ilkay,Gundogan,MID,MCI,5500000,0,36,0.923076923076923,1.67832167832168e-07,6.54545454545455e-06,0,318813,0,3,0,0,0,3,0,6.3,134393,0,2,36,0,0.2,0,1.0,2,0,3,0,1,10.0,675762,0,0,0,1,519,7418,-2,0,161,Chelsea,Leicester,Watford,Arsenal,Hull City,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5
Bradley,Guzan,GLK,MID,4300000,0,9,0.23076923076923103,5.3667262969588494e-08,2.09302325581395e-06,0,20937,0,1,0,6,0,0,0,2.1,518,-2,0,9,2,0.0,0,0.0,0,0,1,0,0,0.6,8704,0,188,0,0,180,98,0,0,40,Hull City,Southampton,Liverpool,Swansea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4500000,0,0,0.0,0.0,0.0,0,198,0,0,0,0,0,0,0,0.0,24,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,216,0,0,0,0,0,13,0,0,0,Sunderland,Man City,Bournemouth,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,170482,0,0,0,0,0,0,0,0.0,457,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.2,2420,0,360,0,0,0,14,0,0,0,Chelsea,Leicester,Watford,Arsenal,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,2778,0,0,0,0,0,0,0,0.0,37,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,191,0,31,0,0,0,12,0,0,0,Burnley,Arsenal,Southampton,Leicester,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10300000,2,88,6.8,6.601941747572821e-07,8.54368932038835e-06,0,847476,2,10,0,0,0,7,0,8.6,22792,3,-1,88,-3,0.8,0,8.3,13,0,7,0,3,34.0,1362091,0,476,0,3,1077,95416,1,0,330,Man City,West Brom,Sunderland,Crystal Palace,Bournemouth,6.6,8.5,8.1,8.0,9.9,8.3,6.5,7.7,8.8,4.8,6.7,7.4,8.7,6.9,9.2,8.4,8.2,7.4,7.0,8.4,9.1,6.9,9.0,7.7,10.0
Tom,Heaton,GLK,BUR,4800000,0,52,4.3,8.95833333333333e-07,1.0833333333333301e-05,0,154395,1,19,0,63,0,0,0,10.8,45730,3,0,52,-3,0.1,0,0.7,7,0,3,0,0,14.4,493944,0,0,0,3,1080,5306,0,0,272,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,0.0,6.4,4.5,3.7,5.2,5.5,3.4,6.3,5.0,5.5,4.1,5.4,4.4,4.1,4.3,3.1,6.1,6.1,4.1,3.2,4.8,4.7,5.9,4.0,6.4
Jordan,Henderson,MID,LIV,6400000,9,47,3.6,5.625e-07,7.34375e-06,0,41983,5,14,0,0,0,1,0,7.3,1679,-1,0,47,1,0.7,0,4.7,9,0,3,0,3,1.9,65881,0,250,0,0,1153,17741,0,0,285,Bournemouth,West Ham,Middlesbrough,Everton,Stoke,2.3,3.7,3.5,2.2,3.5,3.0,3.5,3.0,3.7,3.2,2.9,3.6,2.9,2.7,4.7,2.1,4.4,4.4,3.0,2.6,3.4,2.9,3.9,2.3,4.0
Jeff,Hendrick,MID,BUR,5400000,2,25,2.5,4.62962962962963e-07,4.62962962962963e-06,0,2014,1,17,0,0,0,1,0,4.6,99,-1,0,25,1,0.4,0,2.0,0,0,2,0,0,0.0,3241,0,0,0,0,821,75,0,0,74,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,1.5,2.7,1.2,1.2,2.4,3.2,1.2,2.4,1.2,3.2,1.5,1.8,1.4,1.5,1.2,1.8,2.2,2.1,1.8,1.2,2.5,1.4,2.1,1.2,2.2
Wayne,Hennessey,GLK,CRY,4300000,0,6,0.153846153846154,3.5778175313058994e-08,1.3953488372093e-06,0,104307,1,9,0,10,0,0,0,1.4,1729,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,2.1,14016,0,266,0,0,360,375,0,0,53,Southampton,Hull City,Man Utd,Chelsea,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,3555,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,466,0,0,0,0,0,9,0,0,0,Stoke,Bournemouth,West Ham,Tottenham,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus,Henriksen,MID,HUL,5100000,2,11,0.282051282051282,5.53041729512318e-08,2.15686274509804e-06,0,655,0,8,0,0,0,0,0,2.2,29,-4,0,11,4,0.4,0,2.0,0,0,0,0,0,0.0,817,0,0,0,0,445,20,0,0,47,Middlesbrough,Crystal Palace,Tottenham,West Ham,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,0,24,2.4,4.06779661016949e-07,4.06779661016949e-06,0,121629,0,11,0,0,0,1,0,4.0,2979,-1,1,24,1,0.1,0,0.3,0,0,2,0,1,1.0,107975,0,0,0,0,671,48,-1,0,47,Middlesbrough,Crystal Palace,Tottenham,West Ham,Man City,0.0,0.0,1.8,2.2,2.3,2.5,2.1,2.4,1.6,1.9,2.5,2.0,2.7,1.9,2.4,1.7,2.6,1.9,2.3,2.3,2.0,1.8,2.6,2.6,2.2
Luis,Hernandez,DEF,LEI,4200000,0,2,0.0512820512820513,1.22100122100122e-08,4.76190476190476e-07,0,16537,0,7,0,0,0,0,0,0.5,340,-3,1,2,3,0.0,0,0.0,0,0,0,0,0,0.4,4903,0,0,0,0,237,73,-1,0,41,Sunderland,Man City,Bournemouth,Stoke,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,6300000,2,19,1.9,3.01587301587302e-07,3.01587301587302e-06,0,14577,2,9,0,0,0,0,0,3.0,783,-2,0,19,2,0.4,0,2.7,1,0,2,0,1,0.4,11533,0,307,0,0,744,1637,0,1,152,Everton,Tottenham,Crystal Palace,West Brom,Sunderland,1.0,1.2,1.1,1.1,1.9,1.3,1.0,1.0,1.2,1.2,1.2,1.4,1.0,1.6,1.0,1.5,1.1,1.6,1.5,1.0,1.0,1.2,1.0,1.0,1.1
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,72,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,94,0,0,0,0,0,5,0,0,0,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,194,0,0,0,0,0,0,0,0.0,61,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,946,0,0,0,0,0,141,0,0,0,Man Utd,Watford,Arsenal,Liverpool,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,1315,0,0,0,0,0,0,0,0.0,94,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1996,0,0,0,0,0,56,0,0,0,Middlesbrough,Crystal Palace,Tottenham,West Ham,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,10846,0,0,0,0,0,0,0,0.0,200,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1082,0,0,0,0,0,3,0,0,0,West Brom,Everton,Man City,Sunderland,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4300000,3,20,0.512820512820513,1.19260584376863e-07,4.65116279069767e-06,0,91534,1,4,0,0,0,0,0,4.7,1597,-2,0,20,2,0.5,0,2.0,0,0,4,0,0,1.5,38233,0,0,0,0,654,2916,0,0,121,Crystal Palace,Middlesbrough,Stoke,Bournemouth,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Rob,Holding,DEF,ARS,4100000,0,7,0.179487179487179,4.37773608505316e-08,1.70731707317073e-06,0,59929,1,5,0,0,0,0,0,1.7,819,-4,0,7,4,0.0,0,0.0,0,0,1,0,0,0.6,40137,0,0,0,0,270,462,0,0,61,West Ham,Stoke,Everton,Man City,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
