FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Chancel,Mbemba,DEF,NEW,4000000,0,15,3.0,7.5e-07,3.75e-06,0,213042,0,5,0,0,0,0,0,3.8,39717,0,0,15,0,0.3,0,1.3,3,0,1,0,0,13.6,718101,0,0,0,1,408,87590,0,0,81,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,3.5,4.2,2.8,3.6,1.5,2.9,2.7,2.9,2.9,3.2,1.5,1.9,2.1,4.3,2.2,2.4,1.8,3.0,3.7,2.5,2.2,1.8,3.0,3.4,3.4,1.7,4.4,1.9,3.9,3.8,2.6,14.6
James,McArthur,MID,CRY,4400000,1,7,0.33333333333333304,7.575757575757571e-08,1.59090909090909e-06,0,119742,1,5,0,0,0,0,0,1.6,13030,-1,0,7,1,0.2,0,0.7,0,0,0,0,0,3.0,51321,0,0,0,0,277,29073,0,0,19,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.6
Gareth,McAuley,DEF,WBA,4900000,0,0,0.0,0.0,0.0,0,64384,0,0,0,0,0,0,0,0.0,3818,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.8,2564,0,0,0,0,0,232,0,0,0,Leicester,Southampton,Man City,Huddersfield,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver,McBurnie,FWD,SWA,4500000,0,3,1.0,2.22222222222222e-07,6.66666666666667e-07,0,78387,0,1,0,0,0,0,0,0.7,4448,0,0,3,0,0.0,0,0.0,0,0,0,0,0,1.1,17755,0,0,0,0,24,574,0,0,9,Huddersfield,Leicester,Arsenal,Brighton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Alex,McCarthy,GLK,SOU,4400000,0,0,0.0,0.0,0.0,0,1706,0,0,0,0,0,0,0,0.0,165,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.1,459,0,0,0,0,0,61,-1,0,0,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McCarthy,MID,EVE,4900000,0,0,0.0,0.0,0.0,0,1483,0,0,0,0,0,0,0,0.0,78,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,172,0,0,0,0,0,26,0,0,0,Brighton,Arsenal,Leicester,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James,McClean,MID,WBA,4900000,0,7,0.33333333333333304,6.80272108843537e-08,1.4285714285714301e-06,0,5656,2,2,0,0,0,0,0,1.4,449,-1,1,7,1,0.0,0,0.0,0,0,2,0,0,0.1,4069,0,0,0,0,214,487,-1,0,20,Leicester,Southampton,Man City,Huddersfield,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,16.3
Sam,McQueen,DEF,SOU,4400000,0,2,0.0952380952380952,2.16450216450216e-08,4.54545454545455e-07,0,2814,0,0,0,0,0,0,0,0.5,216,-1,0,2,1,0.0,0,0.0,0,0,0,0,0,0.1,814,0,0,0,0,20,57,0,0,5,Newcastle,West Brom,Brighton,Burnley,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Scott,McTominay,MID,MUN,4300000,0,0,0.0,0.0,0.0,0,5886,0,0,0,0,0,0,0,0.0,3443,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.3,15001,0,0,0,0,0,13446,-1,0,0,Liverpool,Huddersfield,Tottenham,Chelsea,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Mee,DEF,BUR,4500000,7,25,3.6,8e-07,5.55555555555556e-06,0,207255,1,5,0,0,0,0,0,5.6,21198,0,0,25,0,1.1,0,5.0,1,0,3,0,0,7.1,88097,0,0,0,0,630,21528,0,0,125,West Ham,Man City,Newcastle,Southampton,Swansea,5.0,3.1,3.8,5.1,2.6,5.0,3.6,2.9,3.2,4.1,4.1,2.8,2.7,4.3,4.2,5.0,2.8,3.6,2.3,4.6,3.3,3.5,3.2,2.8,4.2,5.4,3.1,3.6,5.0,2.3,4.0,38.1
Benjamin,Mendy,DEF,MCI,6400000,0,17,0.8095238095238091,1.26488095238095e-07,2.65625e-06,0,100458,2,1,0,0,0,0,0,2.6,16916,-1,1,17,1,0.3,0,2.0,1,0,2,0,1,0.5,86993,0,0,0,0,298,124,-1,0,84,Stoke,Burnley,West Brom,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,19.7
Nampalys,Mendy,MID,LEI,4500000,0,0,0.0,0.0,0.0,0,3233,0,0,0,0,0,0,0,0.0,167,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,1193,0,0,0,0,0,34,0,0,0,West Brom,Swansea,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel,Merino,MID,NEW,5000000,2,13,1.9,3.8e-07,2.6e-06,0,3425,2,4,0,0,0,0,0,2.6,488,0,0,13,0,0.3,0,1.7,0,0,2,0,0,0.1,6017,0,0,0,0,537,1437,0,0,104,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,1.4,1.9,1.2,2.1,1.0,1.0,1.0,1.4,1.8,2.3,1.0,1.0,1.0,1.8,1.0,1.6,1.0,1.3,1.5,1.0,1.2,1.0,1.2,1.3,1.4,1.1,2.6,1.4,1.6,1.3,1.2,25.8
Per,Mertesacker,DEF,ARS,4900000,0,0,0.0,0.0,0.0,0,17494,0,0,0,0,0,0,0,0.0,1468,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.4,4945,0,0,0,0,0,604,0,0,0,Watford,Everton,Swansea,Man City,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roque,Mesa,MID,SWA,4400000,1,4,0.19047619047619,4.32900432900433e-08,9.09090909090909e-07,0,23065,0,3,0,0,0,0,0,0.9,3505,-1,0,4,1,0.2,0,0.7,0,0,0,0,0,0.6,23016,0,0,0,0,132,5726,0,0,23,Huddersfield,Leicester,Arsenal,Brighton,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.3
Simon,Mignolet,GLK,LIV,4900000,3,19,3.2,6.53061224489796e-07,3.8775510204081595e-06,0,38412,2,12,0,19,0,0,0,3.9,4237,-1,0,19,1,0.8,0,3.7,0,0,1,0,0,1.4,15434,0,0,1,0,540,1196,0,0,111,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,3.1,3.2,4.0,1.7,3.6,3.1,2.0,2.4,3.8,4.5,1.9,1.6,3.0,3.4,2.6,2.6,2.8,2.6,3.1,3.3,4.8,4.0,1.6,3.5,3.4,1.6,4.2,2.4,4.2,2.7,4.8,14.0
Luka,Milivojevic,MID,CRY,4600000,2,9,1.5,3.26086956521739e-07,1.95652173913043e-06,0,50780,0,14,0,0,0,0,0,1.9,2765,-4,1,9,4,0.4,0,1.7,0,0,0,0,0,0.3,4398,0,0,0,0,379,686,-1,0,63,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.8,0.8,1.6,1.1,1.5,1.0,0.8,0.8,1.3,0.8,0.8,1.6,1.8,0.8,1.1,0.8,0.8,0.8,1.1,1.1,0.8,0.8,1.1,0.8,1.0,1.0,1.1,1.1,1.1,0.8,1.0,11.7
James,Milner,DEF,LIV,6200000,0,11,0.523809523809524,8.44854070660522e-08,1.7741935483871002e-06,0,212460,0,4,0,0,0,0,0,1.7,16516,-3,1,11,3,0.2,0,1.0,0,0,1,0,0,2.9,17473,0,0,0,0,242,404,-1,0,67,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,22.8
Tyrone,Mings,DEF,BOU,4400000,0,0,0.0,0.0,0.0,0,12458,1,4,0,0,0,0,0,0.0,1269,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.2,1999,0,0,0,0,135,31,0,0,17,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kevin,Mirallas,MID,EVE,6200000,0,2,0.0952380952380952,1.53609831029186e-08,3.2258064516129e-07,0,94917,0,3,0,0,0,0,0,0.3,4801,-3,0,2,3,0.0,0,0.3,0,0,0,0,0,1.1,5992,0,0,0,0,21,612,0,0,9,Brighton,Arsenal,Leicester,Watford,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Aleksandar,Mitrovic,FWD,NEW,4800000,0,5,0.23809523809523803,4.96031746031746e-08,1.04166666666667e-06,0,106885,0,0,0,0,0,1,0,1.0,5255,-2,0,5,2,0.0,0,0.0,0,0,0,0,0,1.1,27183,0,0,0,0,18,7972,0,0,25,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10.6
Henrikh,Mkhitaryan,MID,MUN,8500000,3,43,6.1,7.176470588235291e-07,5.05882352941176e-06,0,501398,1,2,0,0,0,1,0,5.1,240559,5,0,43,-5,0.6,0,5.0,4,0,6,0,5,30.0,1514520,0,0,0,1,553,43901,0,0,170,Liverpool,Huddersfield,Tottenham,Chelsea,Newcastle,4.9,6.9,6.0,8.1,9.0,8.9,7.9,5.4,6.0,9.1,6.2,7.0,7.5,7.2,7.0,8.5,7.4,7.9,7.9,6.9,7.3,7.6,8.6,6.1,7.6,5.5,8.4,6.9,9.1,5.7,6.0,60.7
Jayson,Molumby,MID,BHA,4500000,0,0,0.0,0.0,0.0,0,67,0,0,0,0,0,0,0,0.0,67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,156,0,0,0,0,0,156,0,0,0,Everton,West Ham,Southampton,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho,Monreal,DEF,ARS,5500000,15,41,5.9,1.0727272727272698e-06,7.45454545454545e-06,0,156032,0,8,0,0,0,1,0,7.6,25173,0,-1,41,0,1.9,0,10.3,8,0,4,0,0,7.7,277283,0,0,0,1,630,149070,1,0,197,Watford,Everton,Swansea,Man City,Tottenham,5.9,3.0,7.7,3.0,8.0,4.4,8.9,7.9,5.3,3.0,8.9,8.9,4.2,3.7,8.0,3.3,8.9,4.8,8.9,5.5,7.1,3.4,8.3,3.0,8.9,8.5,3.3,8.9,3.0,8.7,4.2,31.4
Jefferson,Montero,MID,SWA,4900000,0,0,0.0,0.0,0.0,0,2684,0,0,0,0,0,0,0,0.0,110,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,223,0,0,0,0,0,2,0,0,0,Huddersfield,Leicester,Arsenal,Brighton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron,Mooy,MID,HUD,5600000,2,28,4.0,7.142857142857141e-07,5e-06,0,350418,0,6,0,0,0,1,0,4.9,58535,1,1,28,-1,0.4,0,2.3,2,0,4,0,1,9.4,669739,0,0,0,1,600,13910,-1,0,146,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,6.0,3.1,2.8,4.4,4.5,2.8,3.1,4.8,4.8,3.7,4.7,4.9,4.5,3.8,4.1,6.0,3.5,4.6,2.5,5.5,3.6,4.7,4.5,5.1,4.0,3.3,2.8,4.9,5.7,3.1,6.0,50.0
Alvaro,Morata,FWD,CHE,10300000,1,49,7.0,6.796116504854371e-07,4.75728155339806e-06,0,1101635,1,1,0,0,0,6,0,4.7,743653,3,1,49,-3,0.6,0,6.3,8,0,4,0,2,13.7,1319526,0,0,0,2,488,62581,-1,0,161,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,0.0,6.5,9.4,7.2,9.4,9.0,6.1,8.5,8.3,9.4,6.4,9.5,9.7,9.2,6.8,9.0,9.2,9.2,10.5,8.8,8.2,9.0,8.2,10.1,5.3,10.4,10.5,7.3,10.5,10.0,9.2,69.1
Alberto,Moreno,DEF,LIV,4500000,2,14,2.8,6.22222222222222e-07,3.11111111111111e-06,0,76510,0,11,0,0,0,0,0,3.1,9931,0,0,14,0,0.4,0,2.0,1,0,1,0,1,2.1,77722,0,0,0,0,450,5236,0,0,113,Man Utd,Tottenham,Huddersfield,West Ham,Southampton,2.5,2.6,3.3,1.4,3.0,2.6,1.6,1.9,3.1,3.8,1.5,1.4,2.4,2.8,2.1,2.1,2.3,2.1,2.5,2.7,4.2,3.3,1.4,2.9,3.0,1.4,3.5,2.0,3.5,2.2,4.2,28.7
Wes,Morgan,DEF,LEI,4500000,6,15,2.1,4.66666666666667e-07,3.3333333333333304e-06,0,76090,2,12,0,0,0,0,0,3.3,6835,0,0,15,0,0.7,0,3.0,0,0,2,0,0,2.8,44787,0,0,0,0,630,8487,0,0,104,West Brom,Swansea,Everton,Stoke,Man City,2.4,1.7,1.9,1.2,1.2,1.0,1.4,1.7,1.2,2.0,3.0,1.4,2.3,1.0,2.0,1.6,1.7,1.0,1.4,1.0,2.2,2.1,1.5,2.7,1.5,2.0,1.6,1.8,2.6,2.7,2.0,19.1
James,Morrison,MID,WBA,5500000,0,13,0.6190476190476191,1.12554112554113e-07,2.36363636363636e-06,0,1824,0,1,0,0,0,1,0,2.4,524,0,0,13,0,0.2,0,1.3,0,0,2,0,0,0.0,2467,0,0,0,0,205,88,0,0,35,Leicester,Southampton,Man City,Huddersfield,Chelsea,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,14.5
Victor,Moses,DEF,CHE,6500000,0,21,1.0,1.53846153846154e-07,3.23076923076923e-06,0,24353,1,2,0,0,0,0,0,3.2,5243,0,0,21,0,0.6,0,4.0,0,0,3,0,0,1.0,26278,0,0,0,0,431,2085,0,0,76,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,1.3,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,1.0,0.5,0.5,0.5,1.0,0.6,0.5,0.7,0.9,0.5,0.7,0.5,0.5,20.4
Steve,Mounie,FWD,HUD,5900000,0,17,4.3,7.288135593220341e-07,2.8813559322033903e-06,0,284767,2,2,0,0,0,2,0,2.9,14638,-1,0,17,1,0.0,0,0.0,3,0,3,0,0,1.2,267121,0,0,0,0,355,307,0,0,53,Swansea,Man Utd,Liverpool,West Brom,Bournemouth,0.0,0.0,4.1,5.1,4.9,3.6,2.7,5.1,6.1,3.3,5.8,5.1,6.1,4.1,4.4,6.2,5.1,6.0,3.4,6.0,4.2,5.1,3.5,5.7,4.1,4.5,3.7,4.6,6.1,4.0,6.4,25.9
Lys,Mousset,FWD,BOU,4900000,0,4,0.19047619047619,3.88726919339164e-08,8.16326530612245e-07,0,4565,0,2,0,0,0,0,0,0.8,500,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0.1,3003,0,0,0,0,39,393,0,0,7,Tottenham,Stoke,Chelsea,Newcastle,Huddersfield,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.8
Marc,Muniesa,DEF,STK,4500000,0,0,0.0,0.0,0.0,0,4126,0,0,0,0,0,0,0,0.0,109,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,52,0,0,0,0,0,0,0,0,0,Man City,Bournemouth,Watford,Leicester,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daryl,Murphy,FWD,NEW,4500000,0,0,0.0,0.0,0.0,0,12082,0,0,0,0,0,0,0,0.0,1036,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,3152,0,0,0,0,0,625,0,0,0,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob,Murphy,MID,NEW,5100000,0,3,0.14285714285714302,2.8011204481792702e-08,5.882352941176471e-07,0,8106,0,0,0,0,0,0,0,0.6,451,-4,1,3,4,0.0,0,0.0,0,0,0,0,0,0.1,787,0,0,0,0,70,108,-1,0,8,Southampton,Crystal Palace,Burnley,Bournemouth,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.3
Jamie,Murphy,MID,BHA,4800000,0,6,0.28571428571428603,5.95238095238095e-08,1.25e-06,0,2562,0,4,0,0,0,0,0,1.2,201,-2,1,6,2,0.1,0,0.3,0,0,0,0,0,0.1,838,0,0,0,0,166,98,-1,0,25,Everton,West Ham,Southampton,Swansea,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.1
Glenn,Murray,FWD,BHA,5700000,1,5,1.0,1.75438596491228e-07,8.7719298245614e-07,0,22971,1,4,0,0,0,0,0,0.9,750,-3,0,5,3,0.1,0,0.7,0,0,0,0,0,0.1,1539,0,0,0,0,129,380,0,0,3,Everton,West Ham,Southampton,Swansea,Stoke,0.9,0.5,0.5,0.5,0.9,0.5,1.0,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.9,0.5,0.5,1.0,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,3.1
Ahmed,Musa,MID,LEI,6300000,0,0,0.0,0.0,0.0,0,21035,0,0,0,0,0,0,0,0.0,1242,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.4,2424,0,0,0,0,0,341,0,0,0,West Brom,Swansea,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charly,Musonda,MID,CHE,4800000,0,1,0.0476190476190476,9.920634920634921e-09,2.0833333333333302e-07,0,2883,0,0,0,0,0,0,0,0.2,212,-2,0,1,2,0.0,0,0.0,0,0,0,0,0,0.1,972,0,0,0,0,1,183,0,0,3,Crystal Palace,Watford,Bournemouth,Man Utd,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shkodran,Mustafi,DEF,ARS,5400000,6,26,5.2,9.62962962962963e-07,4.81481481481482e-06,0,71689,0,1,0,0,0,0,0,4.8,23799,-1,0,26,1,1.1,0,6.0,0,0,4,0,0,1.5,42579,0,0,0,0,450,3979,0,0,128,Watford,Everton,Swansea,Man City,Tottenham,0.0,0.0,0.0,0.0,0.0,3.6,7.8,6.7,4.7,2.6,7.8,7.8,3.7,3.2,6.8,2.6,7.8,3.9,7.7,4.6,6.0,3.0,7.3,2.6,7.8,7.5,2.7,7.8,2.6,7.4,3.6,24.6
Jordon,Mutch,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,45,0,0,0,0,0,0,0,0.0,45,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,106,0,0,0,0,0,106,0,0,0,Chelsea,Newcastle,West Ham,Tottenham,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boaz,Myhill,GLK,WBA,4000000,0,0,0.0,0.0,0.0,0,45490,0,0,0,0,0,0,0,0.0,4866,0,0,0,0,0.0,0,0.0,0,0,0,0,0,3.7,29392,0,0,0,0,0,4300,0,0,0,Leicester,Southampton,Man City,Huddersfield,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luciano,Narsingh,MID,SWA,4800000,0,2,0.0952380952380952,1.98412698412698e-08,4.1666666666666704e-07,0,2377,0,3,0,0,0,0,0,0.4,178,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.0,660,0,0,0,0,27,102,0,0,5,Huddersfield,Leicester,Arsenal,Brighton,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Kyle,Naughton,DEF,SWA,4600000,2,29,4.1,8.91304347826087e-07,6.30434782608696e-06,0,112135,1,8,0,0,0,0,0,6.3,19207,1,0,29,-1,0.7,0,3.0,4,0,3,0,1,5.7,287124,0,0,0,1,627,9111,0,0,144,Huddersfield,Leicester,Arsenal,Brighton,Burnley,3.9,3.2,3.3,5.3,5.5,4.1,5.7,4.8,4.6,2.2,4.3,4.5,4.2,6.1,2.8,4.7,4.4,5.3,3.9,3.3,5.3,5.3,5.6,3.4,3.7,5.4,3.6,4.1,2.8,4.7,4.2,22.7
Wilfred,Ndidi,MID,LEI,4900000,3,14,2.0,4.08163265306122e-07,2.8571428571428602e-06,0,17908,2,12,0,0,0,0,0,2.9,2447,-1,1,14,1,0.4,0,2.0,0,0,2,0,0,0.4,12150,0,0,0,0,630,2766,-1,0,73,West Brom,Swansea,Everton,Stoke,Man City,1.7,2.1,2.4,1.0,1.0,1.0,1.0,1.4,1.1,1.5,2.1,1.1,1.4,1.0,1.5,1.5,1.0,1.5,1.8,1.0,1.8,2.3,1.0,2.8,1.0,1.9,1.3,1.3,1.6,2.6,1.4,17.7
Reiss,Nelson,MID,ARS,4900000,0,0,0.0,0.0,0.0,0,2028,0,0,0,0,0,0,0,0.0,151,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,854,0,0,0,0,0,88,0,0,0,Watford,Everton,Swansea,Man City,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
