FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Fraser,Forster,GLK,SOU,5000000,0,134,3.52631578947368,7.05263157894737e-07,2.68e-05,0,0,3,48,0,76,0,0,0,0,0,0,0,134,0,0,0,0,4,0,14,0,0,7.2,0,0,0,1,0,3420,0,0,0,625,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,4.5,4.8,4.4,3.7,4.1,3.7,4.1,5.0,4.0,4.4,4.4,2.8,5.0,3.4,2.1,4.6,3.3,3.3,5.0,3.1,3.0,4.8,3.0,3.8,5.0,3.3,3.5,3.7,4.8,4.4,3.8,4.2,3.9,4.0,2.6,2.8,4.4,4.1,56.4
Ben,Foster,GLK,WBA,4500000,0,113,2.97368421052632,6.60818713450292e-07,2.5111111111111103e-05,0,0,2,51,0,115,0,0,0,0,0,0,0,113,0,0,0,0,4,0,6,0,0,15.5,0,0,0,0,0,3420,0,0,0,629,Bournemouth,Burnley,Stoke,Brighton,West Ham,2.1,2.8,3.8,3.7,3.8,3.1,2.9,1.9,3.2,3.2,3.7,3.2,2.4,4.2,3.8,2.9,2.1,2.9,3.2,4.2,3.7,3.3,4.2,3.7,2.6,3.8,2.6,4.2,2.3,2.5,1.6,3.4,3.5,2.3,2.7,3.7,3.0,3.2,79.5
Timothy,Fosu-Mensah,DEF,CRY,4500000,0,9,6.510266217094741e-28,1.4467258260210497e-34,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,0,97,0,0,0,36,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
Simon,Francis,DEF,BOU,4500000,0,89,2.3421052631578902,5.2046783625731e-07,1.97777777777778e-05,0,0,4,54,0,0,0,0,0,0,0,0,0,89,0,0,0,0,7,0,10,0,1,3.5,0,0,0,0,0,2938,0,0,1,639,West Brom,Watford,Man City,Arsenal,Brighton,1.8,2.0,2.2,2.1,3.3,2.9,1.7,1.6,2.3,2.2,2.9,3.3,2.0,2.4,2.7,2.3,1.5,1.9,1.8,2.8,3.3,2.9,2.6,2.3,1.8,2.7,2.9,3.3,1.3,2.1,2.2,1.5,2.7,1.4,2.0,2.3,2.5,2.0,117.3
Ryan,Fraser,MID,BOU,5500000,0,100,2.63157894736842,4.78468899521531e-07,1.81818181818182e-05,0,0,3,32,0,0,0,3,0,0,0,0,0,100,0,0,0,0,8,0,7,0,9,1.5,0,0,0,0,0,1764,0,0,0,345,West Brom,Watford,Man City,Arsenal,Brighton,1.8,2.8,1.9,1.3,3.7,1.8,2.5,1.3,2.0,2.2,3.3,3.7,1.9,2.7,2.3,1.8,1.6,1.9,1.4,1.8,2.3,3.3,1.7,1.4,1.7,2.5,3.3,3.7,2.0,1.7,2.3,2.3,2.3,1.5,2.1,1.8,2.4,2.2,120.7
Christian,Fuchs,DEF,LEI,5000000,0,104,2.7368421052631597,5.47368421052632e-07,2.08e-05,0,0,10,57,0,0,0,2,0,0,0,0,0,104,0,0,0,0,10,0,8,0,4,4.3,0,0,0,0,0,3103,0,0,0,679,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,2.7,3.9,2.0,2.8,3.4,2.4,1.4,2.8,2.6,3.9,2.9,2.8,2.9,2.6,3.1,3.4,2.8,3.4,2.5,2.0,1.9,3.9,2.2,2.5,3.4,3.1,2.3,3.4,1.8,2.3,3.3,3.4,3.9,2.5,3.4,2.9,3.4,2.1,149.4
Jay,Fulton,MID,SWA,4500000,0,19,1.37438953472e-27,3.05419896604445e-34,4.2222222222222194e-06,0,0,2,15,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0.1,0,0,0,0,0,690,0,0,0,92,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7
Ramiro,Funes Mori,DEF,EVE,5000000,0,69,1.55975128117895e-23,3.1195025623578996e-30,1.3800000000000002e-05,0,0,0,19,0,0,0,0,0,0,0,0,0,69,0,0,0,0,4,0,7,0,1,0.0,0,0,0,0,0,1543,0,0,0,365,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
Manolo,Gabbiadini,FWD,SOU,7000000,0,38,2.74877906944e-27,3.92682724205715e-34,5.4285714285714306e-06,0,0,1,12,0,0,0,4,0,0,0,0,0,38,0,0,1,0,4,0,3,0,1,6.8,0,0,0,0,0,724,0,0,0,124,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.8
,Gabriel,DEF,ARS,5000000,0,45,4.06891638568421e-25,8.137832771368419e-32,9e-06,0,0,6,18,0,0,0,0,0,0,0,0,0,45,0,0,0,0,2,0,5,0,0,0.0,0,0,0,0,0,1517,0,0,0,296,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
,Gamez,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight,Gayle,FWD,NEW,6500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran,Gibbs,DEF,ARS,5000000,0,45,1.62756655427368e-26,3.25513310854737e-33,9e-06,0,0,3,3,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3,0,6,0,1,0.2,0,0,0,0,0,702,0,0,0,201,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1
Olivier,Giroud,FWD,ARS,8500000,0,116,3.05263157894737,3.59133126934985e-07,1.3647058823529401e-05,0,0,2,16,0,0,0,12,0,0,0,0,0,116,0,0,0,0,17,0,4,0,5,2.1,0,0,0,0,0,1206,0,0,0,432,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,3.2,3.0,2.3,3.2,2.0,3.6,4.3,2.9,0.0,3.6,2.9,3.2,3.0,4.3,2.9,2.7,2.7,4.3,2.9,2.8,3.0,2.6,2.6,3.4,3.0,2.5,2.6,3.5,3.8,3.5,2.6,3.6,3.3,3.8,3.3,2.3,3.6,3.8,158.9
Connor,Goldson,DEF,BHA,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4500000,0,113,2.97368421052632,6.60818713450292e-07,2.5111111111111103e-05,0,0,1,64,0,117,0,0,0,0,0,0,0,113,0,0,0,0,6,0,7,0,0,1.9,0,1,0,1,0,3337,0,0,0,681,Liverpool,Bournemouth,Brighton,Southampton,Man City,2.7,1.6,4.2,3.2,3.2,2.9,2.6,3.7,2.6,3.8,3.7,3.8,3.7,2.9,3.0,2.8,3.2,4.2,3.7,2.5,3.5,2.6,3.8,1.9,3.2,3.2,3.3,4.2,3.2,3.1,2.1,2.1,3.4,3.7,3.8,2.4,4.2,2.3,84.4
Joseph,Gomez,DEF,LIV,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan,Gosling,MID,BOU,5000000,0,49,3.5444782737515795e-27,7.08895654750316e-34,9.800000000000001e-06,0,0,6,24,0,0,0,2,0,0,0,0,0,49,0,0,0,0,2,0,4,0,0,0.1,0,0,0,0,0,1366,0,0,0,254,West Brom,Watford,Man City,Arsenal,Brighton,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,8,5.78690330408421e-28,1.15738066081684e-34,1.6e-06,0,0,3,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,134,0,0,0,24,West Brom,Watford,Man City,Arsenal,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
Lee,Grant,GLK,STK,4500000,0,106,2.78947368421053,6.19883040935672e-07,2.3555555555555604e-05,0,0,1,34,0,91,0,0,0,0,0,0,0,106,0,0,0,0,9,0,9,0,0,0.7,0,0,0,0,0,2520,0,0,0,546,Everton,Arsenal,West Brom,Man Utd,Newcastle,3.5,3.3,2.3,2.6,3.5,2.9,3.5,2.3,1.9,2.1,2.3,3.5,3.0,2.5,3.2,2.1,2.6,3.5,2.9,3.5,2.3,4.0,2.1,4.0,2.6,1.4,4.0,1.7,2.9,2.9,4.0,2.8,2.7,3.0,3.1,1.9,3.5,2.7,64.7
Andre,Gray,FWD,WAT,6500000,0,108,2.84210526315789,4.37246963562753e-07,1.66153846153846e-05,0,0,2,33,0,0,0,9,0,0,0,0,0,108,0,0,0,0,10,0,8,0,3,2.4,0,0,0,0,0,2260,0,0,0,303,Liverpool,Bournemouth,Brighton,Southampton,Man City,2.6,2.3,4.0,2.4,3.2,2.7,2.7,2.6,1.8,3.2,1.7,2.9,3.5,2.6,2.9,2.7,2.5,4.0,3.5,2.9,3.3,2.6,2.9,2.3,2.7,2.3,2.4,2.2,3.2,2.0,2.0,2.9,3.3,3.5,3.0,2.3,4.0,2.0,137.4
Demarai,Gray,MID,LEI,5500000,0,58,4.195504895461049e-27,7.628190719020098e-34,1.05454545454545e-05,0,0,2,20,0,0,0,1,0,0,0,0,0,58,0,0,0,0,0,0,4,0,4,0.9,0,0,0,0,0,1049,0,0,0,210,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2
Pascal,Gro?,MID,BHA,5500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marko,Grujic,MID,LIV,4500000,0,4,2.8934516520421e-28,6.42989256009357e-35,8.888888888888891e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,43,0,0,0,10,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
Johann Berg,Gudmundsson,MID,BUR,5000000,0,47,3.39980569114947e-27,6.79961138229895e-34,9.4e-06,0,0,1,19,0,0,0,1,0,0,0,0,0,47,0,0,0,0,3,0,3,0,3,0.1,0,0,0,0,0,999,0,0,0,187,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8
Idrissa,Gueye,MID,EVE,5000000,0,80,2.1052631578947403,4.21052631578947e-07,1.6e-05,0,0,11,31,0,0,0,1,0,0,0,0,0,80,0,0,0,0,9,0,9,0,2,1.3,0,0,0,0,0,2681,0,0,0,540,Stoke,Man City,Chelsea,Tottenham,Man Utd,1.8,1.1,1.1,1.2,1.1,1.8,1.9,2.6,0.0,1.4,2.0,1.3,1.3,1.3,3.0,1.1,2.6,1.7,1.5,1.3,1.4,1.4,1.1,1.6,1.8,1.1,1.6,1.6,1.5,3.0,1.4,1.3,1.3,1.3,3.0,2.6,1.6,1.1,122.9
Ilkay,Gundogan,MID,MCI,5500000,0,41,1.48289397167158e-26,2.6961708575846896e-33,7.45454545454545e-06,0,0,0,8,0,0,0,3,0,0,0,0,0,41,0,0,0,0,2,0,3,0,1,0.5,0,0,0,0,0,704,0,0,0,196,Brighton,Everton,Bournemouth,Liverpool,Watford,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6
Massadio,Haidara,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,WHU,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,0,0,0,0,0,0,0,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Hayden,MID,NEW,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10500000,0,224,5.89473684210526,5.6140350877193e-07,2.13333333333333e-05,0,0,3,29,0,0,0,16,0,0,0,0,0,224,0,0,1,0,33,0,17,0,9,1.5,0,0,0,0,0,2985,0,0,0,869,Burnley,Tottenham,Everton,Leicester,Arsenal,0.0,0.0,0.0,6.8,6.0,6.9,6.6,6.4,8.4,7.0,6.9,6.4,5.5,7.7,8.4,5.3,7.3,7.6,6.4,8.4,8.0,4.9,7.9,7.3,8.0,7.3,7.6,5.8,5.4,7.5,7.2,6.2,6.5,6.4,8.4,6.6,6.6,7.3,351.6
Tom,Heaton,GLK,BUR,5000000,0,149,3.9210526315789505,7.84210526315789e-07,2.98e-05,0,0,1,48,0,142,0,0,0,0,0,0,0,149,0,0,0,0,21,0,10,0,0,10.2,0,0,0,1,0,3150,0,0,0,741,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,3.9,4.7,3.7,5.5,3.3,5.6,4.9,5.5,3.9,5.6,4.8,5.2,5.3,2.5,3.1,4.3,5.5,4.9,4.4,3.5,4.9,4.1,4.8,4.3,4.9,4.7,4.4,5.5,5.6,4.8,4.7,3.9,3.5,3.8,4.8,5.6,4.6,3.3,103.2
Michael,Hefele,DEF,HUD,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ahmed El-Sayed,Hegazi,DEF,WBA,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,Bournemouth,Burnley,Stoke,Brighton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomer,Hemed,FWD,BHA,5000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan,Henderson,MID,LIV,5500000,0,73,5.28054926497684e-27,9.600998663594259e-34,1.32727272727273e-05,0,0,8,28,0,0,0,1,0,0,0,0,0,73,0,0,0,0,9,0,7,0,4,1.2,0,0,0,0,0,2116,0,0,0,467,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.5
Jeff,Hendrick,MID,BUR,5500000,0,76,2.0,3.63636363636364e-07,1.38181818181818e-05,0,0,6,47,0,0,0,2,0,0,0,0,0,76,0,0,0,0,1,0,9,0,1,0.2,0,0,0,0,0,2691,0,0,1,286,Chelsea,West Brom,Tottenham,Crystal Palace,Liverpool,1.0,1.5,1.0,1.5,1.0,2.8,1.1,1.2,1.0,2.8,1.2,1.6,1.1,1.3,1.3,1.9,1.7,2.5,1.1,1.0,2.5,1.2,1.1,1.3,2.5,1.2,1.2,1.5,1.5,1.0,1.4,1.2,1.5,1.6,1.3,2.8,1.0,1.7,77.4
Wayne,Hennessey,GLK,CRY,4500000,0,92,2.4210526315789505,5.38011695906433e-07,2.04444444444444e-05,0,0,1,46,0,83,0,0,0,0,0,0,0,92,0,0,0,0,4,0,7,0,0,1.7,0,0,0,0,0,2610,0,0,0,497,Huddersfield,Liverpool,Swansea,Burnley,Southampton,3.4,1.5,2.6,2.1,2.9,1.9,1.6,2.3,3.0,2.9,1.7,3.4,2.9,3.0,1.9,1.5,2.1,1.4,2.1,2.7,2.3,2.4,2.6,2.3,2.4,3.4,3.0,2.2,2.1,1.8,3.0,2.0,1.2,3.4,1.6,1.8,2.4,2.3,63.2
Ander,Herrera,MID,MUN,5500000,0,97,2.55263157894737,4.6411483253588497e-07,1.7636363636363603e-05,0,0,5,18,0,0,0,1,0,0,0,0,0,97,0,0,0,0,11,0,13,0,6,5.3,0,0,0,0,0,2465,0,0,1,559,West Ham,Swansea,Leicester,Stoke,Everton,1.8,1.8,2.4,1.9,2.2,1.7,2.2,1.4,3.2,1.6,1.6,3.6,3.6,2.2,1.3,1.8,2.5,1.7,1.9,2.6,2.2,1.7,2.4,2.1,1.3,3.6,3.2,2.0,1.7,1.8,1.3,2.3,1.4,2.2,2.0,1.6,3.2,2.7,159.2
Jonathan,Hogg,MID,HUD,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
