FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Timothy,Fosu-Mensah,DEF,MUN,4200000,0,1,0.0238095238095238,5.6689342403628106e-09,2.38095238095238e-07,0,7312,0,0,0,0,0,0,0,0.2,195,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.2,2364,0,40,0,0,1,71,0,0,2,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon,Francis,DEF,BOU,4600000,0,36,2.6,5.65217391304348e-07,7.82608695652174e-06,0,47009,3,22,0,0,0,0,0,7.8,3916,1,0,36,-1,0.4,0,2.0,3,0,4,0,0,2.8,104658,0,462,0,1,1260,3726,0,0,277,Burnley,Leicester,Southampton,Chelsea,Swansea,1.5,2.6,3.3,1.4,1.9,3.7,2.1,2.9,2.9,1.5,2.3,2.1,1.4,3.7,2.7,1.9,2.5,2.5,1.6,2.6,1.3,3.3,3.3,1.3
Ryan,Fraser,MID,BOU,4900000,15,23,0.547619047619048,1.1175898931001001e-07,4.69387755102041e-06,0,641,0,2,0,0,0,1,0,4.7,366,-1,0,23,1,1.0,0,5.0,3,0,1,0,2,0.2,6417,0,0,0,1,251,6114,0,0,66,Burnley,Leicester,Southampton,Chelsea,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
George,Friend,DEF,MID,4400000,0,35,3.5,7.95454545454545e-07,7.95454545454546e-06,0,188212,1,12,0,0,0,0,0,8.0,11436,-1,1,35,1,0.0,0,0.0,5,0,2,0,2,3.3,107277,0,0,0,0,900,1154,-1,0,199,Southampton,Liverpool,Swansea,Burnley,Man Utd,0.0,0.0,3.6,3.2,2.9,3.5,3.7,4.8,4.0,3.3,4.3,4.0,4.7,3.6,3.0,3.8,4.0,4.4,4.4,3.7,3.1,3.1,4.4,4.3
Dael,Fry,DEF,MID,4000000,0,0,0.0,0.0,0.0,0,60163,0,0,0,0,0,0,0,0.0,777,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,3313,0,0,0,0,0,27,0,0,0,Southampton,Liverpool,Swansea,Burnley,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezekiel,Fryers,DEF,CRY,4500000,0,7,0.166666666666667,3.7037037037037e-08,1.55555555555556e-06,0,554,0,4,0,0,0,0,0,1.6,33,0,0,7,0,0.0,0,0.0,0,0,0,0,1,0.0,835,0,0,0,0,125,19,0,0,29,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christian,Fuchs,DEF,LEI,5400000,0,38,2.7,5e-07,7.037037037037041e-06,0,285048,4,24,0,0,0,1,0,7.0,28160,-1,0,38,1,0.0,0,0.0,3,0,3,0,1,7.2,122480,0,482,0,1,1237,435,0,0,273,Man City,Bournemouth,Stoke,Everton,West Ham,2.5,1.9,2.7,3.4,3.9,2.0,2.7,2.0,1.6,2.4,2.0,4.1,3.2,3.2,2.8,3.5,2.9,1.6,2.1,3.2,2.2,3.0,1.7,3.7
Jay,Fulton,MID,SWA,4400000,0,5,0.11904761904761901,2.7056277056277104e-08,1.13636363636364e-06,0,1086,2,7,0,0,0,0,0,1.1,58,-1,0,5,1,0.3,0,1.3,0,0,1,0,0,0.0,680,0,4,0,0,240,22,0,0,27,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ramiro,Funes Mori,DEF,EVE,4600000,2,16,0.38095238095238104,8.2815734989648e-08,3.47826086956522e-06,0,75517,0,8,0,0,0,0,0,3.5,888,-4,0,16,4,0.2,0,0.7,1,0,1,0,0,1.3,17749,0,304,0,0,468,782,0,0,100,Watford,Arsenal,Liverpool,Leicester,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Gabriel,DEF,ARS,4800000,2,3,0.0714285714285714,1.48809523809524e-08,6.25e-07,0,6247,1,2,0,0,0,0,0,0.6,219,-2,0,3,2,0.2,0,1.0,0,0,0,0,0,0.2,3019,0,244,0,0,165,1542,0,0,18,Stoke,Everton,Man City,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan,Galloway,DEF,WBA,4100000,0,9,0.214285714285714,5.22648083623693e-08,2.19512195121951e-06,0,14258,0,3,0,0,0,0,0,2.2,362,-4,0,9,4,0.0,0,0.0,0,0,1,0,0,0.2,12962,0,126,0,0,247,422,0,0,44,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Cristian,Gamboa,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,24862,0,0,0,0,0,0,0,0.0,421,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,1884,0,0,0,0,0,10,0,0,0,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Garcia,MID,MCI,5000000,0,3,0.0714285714285714,1.42857142857143e-08,6e-07,0,241,0,1,0,0,0,0,0,0.6,24,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.0,280,0,0,0,0,29,16,0,0,11,Leicester,Watford,Arsenal,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Gardner,MID,WBA,5200000,0,13,0.30952380952381,5.95238095238095e-08,2.5e-06,0,6639,1,5,0,0,0,0,0,2.5,79,-3,0,13,3,0.1,0,0.3,0,0,1,0,1,0.1,4959,0,244,0,0,204,18,0,0,51,Chelsea,Swansea,Man Utd,Arsenal,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Florin,Gardos,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,3366,0,0,0,0,0,0,0,0.0,221,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,4636,0,0,0,0,0,159,0,0,0,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,229,0,0,0,0,0,0,0,0.0,10,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,61,0,15,0,0,0,3,0,0,0,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran,Gibbs,DEF,ARS,4800000,0,7,0.166666666666667,3.47222222222222e-08,1.4583333333333299e-06,0,18782,1,1,0,0,0,0,0,1.5,558,-2,0,7,2,0.0,0,0.0,0,0,0,0,1,0.5,6023,0,69,0,0,137,320,0,0,36,Stoke,Everton,Man City,West Brom,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4800000,8,53,3.8,7.91666666666667e-07,1.1041666666666698e-05,0,75931,0,15,0,0,0,1,0,11.0,7511,3,0,53,-3,0.8,0,3.7,7,0,4,0,0,8.0,351879,0,0,0,1,1260,25211,0,0,268,Southampton,Liverpool,Swansea,Burnley,Man Utd,4.3,5.5,4.0,3.6,3.3,4.0,4.2,5.2,4.5,3.8,4.8,4.4,5.2,4.1,3.4,4.2,4.5,5.0,4.8,4.1,3.5,3.5,5.0,4.7
Darron,Gibson,MID,EVE,4300000,0,0,0.0,0.0,0.0,0,4574,0,0,0,0,0,0,0,0.0,202,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,2116,0,44,0,0,0,88,0,0,0,Watford,Arsenal,Liverpool,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,ARS,8700000,0,30,4.3,4.94252873563218e-07,3.4482758620689696e-06,0,144016,0,0,0,0,0,3,0,3.4,16766,-3,1,30,3,0.4,0,3.7,5,0,0,0,2,1.5,137826,0,629,0,1,130,6177,-1,0,106,Stoke,Everton,Man City,West Brom,Crystal Palace,4.4,4.5,5.8,4.6,5.2,4.3,5.9,6.0,4.8,4.3,5.6,4.6,5.0,5.9,4.9,5.2,5.6,5.5,5.1,5.8,4.5,4.6,5.0,5.4
Shay,Given,GLK,STK,4400000,0,13,0.30952380952381,7.034632034632031e-08,2.95454545454545e-06,0,19373,1,14,0,18,0,0,0,3.0,524,-1,0,13,1,0.0,0,0.0,3,0,0,0,0,0.6,18936,1,24,1,1,450,91,0,0,92,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,771,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,228,0,4,0,0,0,8,0,0,0,Stoke,Everton,Man City,West Brom,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4900000,1,39,2.8,5.714285714285711e-07,7.95918367346939e-06,0,65082,1,20,0,34,0,0,0,8.0,2461,-1,0,39,1,0.2,0,1.0,4,0,3,0,0,2.1,27925,1,375,0,0,1202,988,0,0,226,Everton,Man City,Sunderland,Crystal Palace,Tottenham,3.2,2.3,1.9,2.9,3.0,3.3,2.6,2.5,3.8,3.4,1.9,3.8,3.4,2.0,2.7,2.7,3.0,2.2,2.7,2.8,4.1,1.6,2.1,2.3
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,856,0,0,0,0,0,0,0,0.0,25,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,234,0,58,0,0,0,28,0,0,0,West Ham,Middlesbrough,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1448,0,0,0,0,0,0,0,0.0,38,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,261,0,242,0,0,0,39,0,0,0,Sunderland,West Brom,Middlesbrough,West Ham,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden,Gooch,MID,SUN,4300000,0,10,0.23809523809523803,5.5370985603543796e-08,2.32558139534884e-06,0,3120,3,5,0,0,0,0,0,2.3,227,-2,0,10,2,0.1,0,0.3,0,0,1,0,0,0.1,3747,0,0,0,0,323,46,0,0,38,Swansea,Chelsea,Watford,Man Utd,Burnley,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,2,28,0.666666666666667,1.41843971631206e-07,5.95744680851064e-06,0,7203,3,9,0,0,0,2,0,6.0,610,-3,0,28,3,0.4,0,1.7,1,0,2,0,0,0.2,6687,0,331,0,0,573,510,0,0,118,Burnley,Leicester,Southampton,Chelsea,Swansea,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3
Lewis,Grabban,FWD,BOU,4300000,0,6,0.14285714285714302,3.3222591362126203e-08,1.3953488372093e-06,0,148501,0,2,0,0,0,0,0,1.4,6547,-2,1,6,2,0.0,0,0.0,0,0,0,0,1,3.4,104180,0,124,0,0,60,6932,-1,0,17,Burnley,Leicester,Southampton,Chelsea,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Max,Gradel,MID,BOU,5000000,0,4,0.0952380952380952,1.9047619047619002e-08,8e-07,0,12696,1,0,0,0,0,0,0,0.8,99,-5,0,4,5,0.0,0,0.0,0,0,0,0,0,0.1,979,0,155,0,0,95,17,0,0,14,Burnley,Leicester,Southampton,Chelsea,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4200000,8,41,4.6,1.0952380952381e-06,9.76190476190476e-06,0,14587,0,5,0,27,0,0,0,9.8,3178,2,-1,41,-2,1.4,0,5.7,3,0,4,0,0,4.1,166043,0,0,0,2,810,30766,1,0,185,Arsenal,Southampton,Leicester,Liverpool,Chelsea,6.4,6.4,5.2,5.7,4.7,5.6,4.4,4.6,6.2,5.9,5.7,5.0,5.2,5.1,5.0,3.8,4.8,6.7,5.9,5.5,6.3,5.4,5.8,5.6
Andre,Gray,FWD,BUR,6100000,2,22,2.8,4.590163934426229e-07,3.6065573770491798e-06,0,474311,0,9,0,0,0,1,0,3.6,2219,-4,1,22,4,0.2,0,1.0,1,0,2,0,1,2.7,143906,0,0,0,0,597,1069,-1,0,41,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,3.4,2.3,1.6,2.9,3.8,2.4,3.3,2.0,3.9,1.9,2.8,2.8,2.6,1.9,2.0,3.3,2.9,1.9,1.6,3.0,2.2,3.0,1.5,3.7
Demarai,Gray,MID,LEI,4800000,4,20,0.47619047619047605,9.92063492063492e-08,4.16666666666667e-06,0,42845,1,5,0,0,0,1,0,4.2,526,-2,0,20,2,0.4,0,1.7,0,0,0,0,2,0.5,26990,0,57,0,0,233,192,0,0,71,Man City,Bournemouth,Stoke,Everton,West Ham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marko,Grujic,MID,LIV,4300000,0,2,0.0476190476190476,1.10741971207087e-08,4.65116279069767e-07,0,25651,0,0,0,0,0,0,0,0.5,219,-7,1,2,7,0.0,0,0.0,0,0,0,0,0,0.2,2363,0,0,0,0,30,49,-1,0,6,West Ham,Middlesbrough,Everton,Stoke,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,5100000,0,38,2.9,5.68627450980392e-07,7.450980392156861e-06,0,17702,0,15,0,0,0,1,0,7.5,2367,-4,0,38,4,0.2,0,1.0,3,0,3,0,2,0.2,12767,0,0,0,1,827,35,0,0,145,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0.0,1.4,1.4,3.0,4.0,1.4,3.2,1.4,3.9,1.9,2.4,1.7,1.9,1.4,2.2,2.7,2.7,2.0,1.4,3.1,1.6,2.7,1.4,2.8
Adlene,Guedioura,MID,WAT,4300000,2,12,0.28571428571428603,6.64451827242525e-08,2.7906976744186e-06,0,5198,1,9,0,0,0,0,0,2.7,114,-2,1,12,2,0.2,0,1.0,0,0,0,0,1,0.1,5171,0,56,0,0,323,134,-1,0,53,Everton,Man City,Sunderland,Crystal Palace,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Idrissa,Gueye,MID,EVE,5000000,8,37,2.8,5.6e-07,7.400000000000001e-06,0,22990,5,10,0,0,0,0,0,7.4,554,0,0,37,0,1.0,0,5.0,7,0,3,0,2,0.4,24439,0,270,0,0,1152,2274,0,0,251,Watford,Arsenal,Liverpool,Leicester,Hull City,1.9,1.7,2.1,1.8,1.8,2.9,2.1,1.6,1.7,3.1,2.0,3.7,1.4,2.5,2.7,1.4,1.9,3.7,3.5,1.5,2.2,1.9,3.0,1.4
Ilkay,Gundogan,MID,MCI,5400000,2,38,0.9047619047619051,1.67548500881834e-07,7.037037037037041e-06,0,379212,0,5,0,0,0,3,0,6.9,54975,-1,1,38,1,0.1,0,0.7,2,0,3,0,1,8.9,688260,0,0,0,1,594,12125,-1,0,172,Leicester,Watford,Arsenal,Hull City,Liverpool,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5
Bradley,Guzan,GLK,MID,4300000,0,9,0.214285714285714,4.9833887043189404e-08,2.09302325581395e-06,0,21449,0,1,0,6,0,0,0,2.1,484,-2,0,9,2,0.0,0,0.0,0,0,1,0,0,0.6,8795,0,188,0,0,180,88,0,0,40,Southampton,Liverpool,Swansea,Burnley,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,219,0,0,0,0,0,0,0,0.0,21,-1,1,0,1,0.0,0,0.0,0,0,0,0,0,0.0,227,0,0,0,0,0,11,-1,0,0,Man City,Bournemouth,Stoke,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,170889,0,0,0,0,0,0,0,0.0,386,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.1,2439,0,360,0,0,0,19,0,0,0,Leicester,Watford,Arsenal,Hull City,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,2822,0,0,0,0,0,0,0,0.0,43,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,209,0,31,0,0,0,17,0,0,0,Arsenal,Southampton,Leicester,Liverpool,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10500000,9,97,6.9,6.57142857142857e-07,9.238095238095239e-06,0,857235,2,11,0,0,0,8,0,9.3,8609,5,-2,97,-5,0.5,0,5.0,15,0,7,0,3,38.2,1543565,0,476,0,3,1167,177965,2,0,359,West Brom,Sunderland,Crystal Palace,Bournemouth,Stoke,8.7,8.2,7.8,9.9,8.6,6.2,7.9,9.1,4.9,6.6,7.6,9.2,7.4,9.6,8.2,8.6,7.5,7.1,8.5,9.6,7.2,9.3,7.7,10.2
Tom,Heaton,GLK,BUR,4800000,0,52,4.3,8.95833333333333e-07,1.0833333333333301e-05,0,188984,1,19,0,63,0,0,0,10.8,32737,3,0,52,-3,0.0,0,0.0,7,0,3,0,0,13.6,499523,0,0,0,3,1080,5390,0,0,272,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0.0,4.5,3.4,5.5,5.6,3.5,6.4,5.0,5.5,3.9,5.3,4.3,3.9,4.2,2.9,6.0,6.3,3.9,3.3,4.9,4.2,6.1,3.8,6.4
Jordan,Henderson,MID,LIV,6500000,4,51,3.6,5.538461538461541e-07,7.84615384615385e-06,0,46755,6,18,0,0,0,1,0,8.0,4702,0,-1,51,0,0.8,0,5.3,9,0,3,0,4,2.0,75539,0,250,0,0,1243,8922,1,0,314,West Ham,Middlesbrough,Everton,Stoke,Man City,3.7,3.1,2.3,3.6,3.0,3.4,2.9,3.9,3.2,2.8,3.6,2.9,2.5,4.9,2.3,4.4,4.4,2.7,2.5,3.6,2.9,4.2,2.3,4.0
Jeff,Hendrick,MID,BUR,5400000,1,26,2.4,4.44444444444444e-07,4.81481481481482e-06,0,2139,2,19,0,0,0,1,0,4.8,118,-1,0,26,1,0.3,0,1.7,0,0,2,0,0,0.0,3314,0,0,0,0,911,65,0,0,80,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,2.5,1.2,1.2,2.3,3.1,1.2,2.4,1.2,3.0,1.3,1.7,1.3,1.3,1.2,1.6,2.0,2.0,1.5,1.2,2.4,1.2,2.0,1.2,2.1
Wayne,Hennessey,GLK,CRY,4300000,7,13,0.30952380952381,7.198228128460691e-08,3.02325581395349e-06,0,105791,1,9,0,13,0,0,0,3.0,1359,-2,0,13,2,0.6,0,2.7,0,0,1,0,0,2.1,17171,0,266,0,0,450,3138,0,0,79,Hull City,Man Utd,Chelsea,Watford,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,3611,0,0,0,0,0,0,0,0.0,53,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,490,0,0,0,0,0,23,0,0,0,Bournemouth,West Ham,Tottenham,Middlesbrough,Sunderland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus,Henriksen,MID,HUL,5100000,2,13,0.30952380952381,6.06909430438842e-08,2.54901960784314e-06,0,687,0,9,0,0,0,0,0,2.5,31,-4,0,13,4,0.4,0,2.0,0,0,0,0,0,0.0,852,0,0,0,0,525,35,0,0,53,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Abel,Hernandez,FWD,HUL,5900000,0,24,2.4,4.06779661016949e-07,4.06779661016949e-06,0,123935,0,11,0,0,0,1,0,4.1,2174,-1,0,24,1,0.0,0,0.0,0,0,2,0,1,0.9,108083,0,0,0,0,671,104,0,0,47,Crystal Palace,Tottenham,West Ham,Man City,Everton,0.0,0.0,0.0,0.0,0.0,1.9,2.4,1.6,1.9,2.7,2.0,2.9,1.9,2.6,1.7,2.6,2.0,2.4,2.0,2.2,1.7,2.7,2.3,2.3
Luis,Hernandez,DEF,LEI,4200000,0,2,0.0476190476190476,1.1337868480725601e-08,4.76190476190476e-07,0,16928,0,7,0,0,0,0,0,0.5,378,-3,0,2,3,0.0,0,0.0,0,0,0,0,0,0.4,4994,0,0,0,0,237,84,0,0,41,Man City,Bournemouth,Stoke,Everton,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,6300000,2,21,1.9,3.01587301587302e-07,3.3333333333333304e-06,0,15725,2,10,0,0,0,0,0,3.3,1127,-2,0,21,2,0.5,0,3.3,1,0,2,0,1,0.4,13428,0,307,0,0,834,1809,0,1,170,Tottenham,Crystal Palace,West Brom,Sunderland,Middlesbrough,1.1,1.0,1.0,2.0,1.3,1.0,1.0,1.1,1.3,1.2,1.4,1.0,1.5,1.0,1.3,1.2,1.5,1.4,1.0,1.0,1.3,1.0,1.0,1.2
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,78,0,0,0,0,0,0,0,0.0,6,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,100,0,0,0,0,0,6,0,0,0,Middlesbrough,Stoke,Bournemouth,Tottenham,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,271,0,0,0,0,0,0,0,0.0,75,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1172,0,0,0,0,0,220,0,0,0,Watford,Arsenal,Liverpool,Leicester,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
