FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Ryan,Fraser,MID,BOU,4800000,2,73,0.869047619047619,1.81051587301587e-07,1.5208333333333301e-05,0,64411,1,25,0,0,0,3,0,15.2,9010,-2,0,73,2,0.8,0,4.0,8,0,3,0,6,2.0,147337,0,0,0,2,1174,3597,0,0,246,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4
George,Friend,DEF,MID,4300000,0,46,2.7,6.27906976744186e-07,1.06976744186047e-05,0,278502,2,19,0,0,0,0,0,10.7,2907,-2,0,46,2,0.0,0,0.0,5,0,3,0,2,2.1,148109,0,0,0,0,1350,303,0,0,276,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,3.0,3.4,2.6,2.6,2.0,3.3,2.7
Dael,Fry,DEF,MID,4000000,0,0,0.0,0.0,0.0,0,65156,0,0,0,0,0,0,0,0.0,123,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.5,4312,0,0,0,0,0,49,0,0,0,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ezekiel,Fryers,DEF,CRY,4500000,0,9,0.107142857142857,2.38095238095238e-08,2e-06,0,875,0,7,0,0,0,0,0,2.0,7,0,0,9,0,0.0,0,0.0,0,0,0,0,1,0.0,1010,0,0,0,0,188,5,0,0,38,Watford,Chelsea,Southampton,Arsenal,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christian,Fuchs,DEF,LEI,5200000,0,69,2.7,5.19230769230769e-07,1.3269230769230801e-05,0,401109,7,43,0,0,0,2,0,13.3,1092,-3,0,69,3,1.3,0,7.0,5,0,4,0,3,4.7,141339,0,482,0,1,2203,8454,0,0,463,West Ham,Stoke,Sunderland,Everton,Crystal Palace,2.7,3.5,2.8,1.5,2.5,0.0,2.2,2.8,2.0,3.6
Jay,Fulton,MID,SWA,4400000,0,17,0.20238095238095197,4.5995670995671e-08,3.86363636363636e-06,0,1480,2,14,0,0,0,0,0,3.9,13,-1,0,17,1,0.0,0,0.0,0,0,3,0,0,0.0,959,0,4,0,0,624,3,0,0,81,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ramiro,Funes Mori,DEF,EVE,4800000,1,68,3.1,6.45833333333333e-07,1.41666666666667e-05,0,105607,0,19,0,0,0,0,0,14.2,6808,-2,0,68,2,0.6,0,3.0,4,0,7,0,1,3.8,156191,0,304,0,0,1508,2406,0,0,361,Hull City,Liverpool,Man Utd,Leicester,Burnley,4.0,3.2,2.1,3.4,3.8,3.5,3.6,2.6,3.4,3.1
Manolo,Gabbiadini,FWD,SOU,6900000,0,25,0.297619047619048,4.31331953071084e-08,3.6231884057971e-06,0,73243,1,5,0,0,0,4,0,3.7,9922,4,-1,25,-4,0.7,0,5.0,4,0,1,0,0,9.9,500510,0,0,0,1,246,73856,1,0,111,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
,Gabriel,DEF,ARS,4800000,0,28,0.33333333333333304,6.94444444444444e-08,5.83333333333333e-06,0,38064,3,12,0,0,0,0,0,5.8,984,-2,0,28,2,0.0,0,0.0,0,0,3,0,0,0.4,41469,0,244,0,0,986,72,0,0,196,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Brendan,Galloway,DEF,WBA,4000000,0,9,0.107142857142857,2.6785714285714302e-08,2.25e-06,0,19153,0,3,0,0,0,0,0,2.3,82,-5,0,9,5,0.0,0,0.0,0,0,1,0,0,0.2,15973,0,126,0,0,247,117,0,0,44,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Cristian,Gamboa,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,28789,0,0,0,0,0,0,0,0.0,98,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.4,1993,0,0,0,0,0,4,0,0,0,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Garcia,MID,MCI,5000000,0,3,0.0357142857142857,7.142857142857142e-09,6e-07,0,560,0,1,0,0,0,0,0,0.6,15,0,0,3,0,0.0,0,0.0,0,0,0,0,0,0.0,546,0,0,0,0,29,10,0,0,11,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig,Gardner,MID,WBA,5100000,0,14,1.6,3.13725490196078e-07,2.7450980392156897e-06,0,7374,1,6,0,0,0,0,0,2.7,10,-4,0,14,4,0.0,0,0.0,0,0,1,0,1,0.1,5088,0,244,0,0,218,3,0,0,52,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florin,Gardos,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,5516,0,0,0,0,0,0,0,0.0,54,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,5631,0,0,0,0,0,19,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,304,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,122,0,15,0,0,0,0,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rudy,Gestede,FWD,MID,4700000,0,7,0.0833333333333333,1.77304964539007e-08,1.48936170212766e-06,0,3529,0,3,0,0,0,0,0,1.5,378,-3,0,7,3,0.3,0,1.5,0,0,0,0,0,0.0,5311,0,0,0,0,182,85,0,0,23,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran,Gibbs,DEF,ARS,4700000,0,17,0.20238095238095197,4.30597771023303e-08,3.61702127659574e-06,0,23571,3,1,0,0,0,0,0,3.6,157,-3,0,17,3,0.0,0,0.0,0,0,2,0,1,0.5,7910,0,69,0,0,297,99,0,0,82,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4900000,0,90,3.3,6.73469387755102e-07,1.83673469387755e-05,0,286124,3,30,0,0,0,1,0,18.4,11350,4,0,90,-4,0.3,0,1.5,9,0,8,0,0,8.7,590017,0,0,0,1,2430,4091,0,0,492,Man Utd,Swansea,Hull City,Burnley,Arsenal,3.0,3.0,3.0,4.0,4.4,3.4,3.5,2.8,4.3,3.7
Darron,Gibson,MID,SUN,4300000,0,6,0.0714285714285714,1.6611295681063102e-08,1.3953488372093e-06,0,6394,1,5,0,0,0,0,0,1.4,122,-2,0,6,2,0.3,0,1.5,0,0,0,0,0,0.1,3785,0,44,0,0,265,44,0,0,41,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olivier,Giroud,FWD,ARS,8100000,0,79,4.4,5.4320987654321e-07,9.75308641975309e-06,0,671471,1,9,0,0,0,8,0,9.8,4626,-9,0,79,9,0.2,0,2.0,13,0,3,0,4,2.8,697337,0,629,0,2,738,8610,0,0,291,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,4.4,5.3,5.7,4.9,4.4,0.0,3.8,4.8,4.3,5.3
Shay,Given,GLK,STK,4200000,0,13,0.154761904761905,3.68480725623583e-08,3.0952380952381e-06,0,24584,1,14,0,18,0,0,0,3.0,100,-3,1,13,3,0.0,0,0.0,3,0,0,0,0,0.5,20307,1,24,1,1,450,56,-1,0,92,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,986,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,359,0,4,0,0,0,7,0,0,0,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heurelho,Gomes,GLK,WAT,4900000,0,77,2.9,5.91836734693878e-07,1.57142857142857e-05,0,91842,1,43,0,82,0,0,0,15.7,640,-1,0,77,1,0.4,0,2.0,4,0,4,0,0,1.6,36045,1,375,1,0,2347,398,0,0,474,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,3.1,3.0,3.7,2.0,3.1,2.4,4.1,1.7,2.0,2.9
Joseph,Gomez,DEF,LIV,4800000,0,0,0.0,0.0,0.0,0,1280,0,0,0,0,0,0,0,0.0,20,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,698,0,58,0,0,0,14,0,0,0,Man City,Everton,Bournemouth,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1821,0,0,0,0,0,0,0,0.0,20,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,564,0,242,0,0,0,8,0,0,0,Bournemouth,Middlesbrough,Tottenham,West Ham,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lynden,Gooch,MID,SUN,4200000,0,10,0.11904761904761901,2.8344671201814104e-08,2.38095238095238e-06,0,7909,3,5,0,0,0,0,0,2.4,164,-3,0,10,3,0.0,0,0.0,0,0,1,0,0,0.1,10461,0,0,0,0,323,184,0,0,38,Burnley,Watford,Leicester,Man Utd,West Ham,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,1,38,0.452380952380952,9.62512664640324e-08,8.08510638297872e-06,0,11947,6,22,0,0,0,2,0,8.1,108,-3,0,38,3,0.1,0,0.7,1,0,2,0,0,0.1,8210,0,331,0,0,1043,31,0,0,185,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Lewis,Grabban,FWD,BOU,4300000,0,6,2.0,4.65116279069767e-07,1.3953488372093e-06,0,252859,0,2,0,0,0,0,0,1.4,3100,-2,0,6,2,0.0,0,0.0,0,0,0,0,1,3.3,191757,0,124,0,0,60,297,0,0,17,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,5,0.0595238095238095,1.19047619047619e-08,1e-06,0,13337,1,0,0,0,0,0,0,1.0,19,-5,0,5,5,0.1,0,0.3,0,0,0,0,0,0.1,1116,0,155,0,0,98,5,0,0,17,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4400000,0,96,4.2,9.54545454545455e-07,2.18181818181818e-05,0,125220,1,26,0,72,0,0,0,21.8,5387,4,0,96,-4,1.1,0,4.7,9,0,9,0,0,9.0,478690,0,0,0,3,2070,11493,0,0,465,Chelsea,Leicester,Burnley,Liverpool,Hull City,5.4,3.1,3.1,6.3,5.9,4.2,6.0,4.8,6.1,4.6
Andre,Gray,FWD,BUR,6100000,2,86,3.9,6.39344262295082e-07,1.4098360655737698e-05,0,652727,2,27,0,0,0,8,0,14.1,10281,-4,0,86,4,0.9,0,5.3,10,0,5,0,2,5.1,422982,0,0,0,1,1724,18782,0,0,246,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,3.6,5.3,5.1,2.9,2.4,4.5,3.3,5.3,3.2,5.3
Demarai,Gray,MID,LEI,4800000,0,42,0.5,1.04166666666667e-07,8.75e-06,0,52990,1,13,0,0,0,1,0,8.8,683,-2,0,42,2,0.2,0,1.0,0,0,2,0,3,0.5,37863,0,57,0,0,758,161,0,0,164,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Kamil,Grosicki,MID,HUL,5500000,2,16,0.19047619047619,3.46320346320346e-08,2.90909090909091e-06,0,3712,0,6,0,0,0,0,0,2.9,2598,0,0,16,0,0.7,0,4.0,0,0,1,0,2,0.3,16332,0,0,0,0,408,480,0,0,48,Everton,West Ham,Middlesbrough,Man City,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Marko,Grujic,MID,LIV,4300000,0,2,0.0238095238095238,5.53709856035437e-09,4.65116279069767e-07,0,27336,0,0,0,0,0,0,0,0.5,36,-7,0,2,7,0.0,0,0.0,0,0,0,0,0,0.2,2600,0,0,0,0,30,5,0,0,6,Man City,Everton,Bournemouth,Stoke,West Brom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johann Berg,Gudmundsson,MID,BUR,4900000,0,41,0.48809523809523797,9.961127308066079e-08,8.36734693877551e-06,0,22478,0,17,0,0,0,1,0,8.4,72,-6,0,41,6,0.0,0,0.0,3,0,3,0,2,0.1,13507,0,0,0,1,922,5,0,0,162,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Adlene,Guedioura,MID,MID,4300000,0,25,0.297619047619048,6.92137320044297e-08,5.81395348837209e-06,0,7610,2,19,0,0,0,0,0,5.8,71,-2,0,25,2,0.2,0,1.0,0,0,0,0,1,0.1,7591,0,56,0,0,829,32,0,0,127,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Idrissa,Gueye,MID,EVE,5000000,1,65,2.8,5.6e-07,1.3000000000000001e-05,0,42262,7,19,0,0,0,1,0,13.0,2265,0,0,65,0,0.8,0,4.0,9,0,7,0,2,0.5,49806,0,270,0,1,1916,1124,0,0,404,Hull City,Liverpool,Man Utd,Leicester,Burnley,3.5,1.4,1.9,3.5,3.6,1.4,2.2,1.9,3.4,1.4
Ilkay,Gundogan,MID,MCI,4900000,0,41,0.48809523809523797,9.961127308066079e-08,8.36734693877551e-06,0,701933,0,8,0,0,0,3,0,8.4,418,-6,0,41,6,0.0,0,0.0,2,0,3,0,1,1.4,699797,0,0,0,1,704,35,0,0,196,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2
Bradley,Guzan,GLK,MID,4200000,0,17,0.20238095238095197,4.81859410430839e-08,4.04761904761905e-06,0,28311,0,1,0,10,0,0,0,4.0,150,-3,0,17,3,0.0,0,0.0,1,0,2,0,0,0.5,13614,0,188,0,1,270,63,0,0,69,Man Utd,Swansea,Hull City,Burnley,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4300000,0,0,0.0,0.0,0.0,0,378,0,0,0,0,0,0,0,0.0,6,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.0,343,0,0,0,0,0,5,0,0,0,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,0,0.0,0.0,0.0,0,129,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,191,0,0,0,0,0,12,0,0,0,Arsenal,Man Utd,Watford,Southampton,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,173944,0,0,0,0,0,0,0,0.0,59,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.0,2724,0,360,0,0,0,8,0,0,0,Liverpool,Arsenal,Chelsea,Hull City,Southampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mouez,Hassen,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,94,0,0,0,0,0,0,0,0.0,14,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,262,0,0,0,0,0,48,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,3449,0,0,0,0,0,0,0,0.0,19,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,265,0,31,0,0,0,2,0,0,0,Chelsea,Leicester,Burnley,Liverpool,Hull City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eden,Hazard,MID,CHE,10200000,0,163,6.3,6.17647058823529e-07,1.5980392156862697e-05,0,1825250,2,18,0,0,0,11,0,16.0,8807,2,0,163,-2,0.8,0,8.0,23,0,14,0,7,29.0,2138289,0,476,0,3,2155,81108,0,0,629,Stoke,Crystal Palace,Man City,Bournemouth,Man Utd,6.4,7.7,6.9,6.3,7.1,0.0,6.2,8.9,6.1,9.2
Tom,Heaton,GLK,BUR,5100000,1,109,4.4,8.627450980392159e-07,2.13725490196078e-05,0,333242,1,35,0,106,0,0,0,21.4,8914,6,0,109,-6,0.2,0,1.0,18,0,6,0,0,18.9,860600,0,0,1,4,2250,6672,0,0,534,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,3.3,6.4,6.6,3.7,3.2,5.0,4.9,6.6,4.4,6.6
Jordan,Henderson,MID,LIV,6300000,0,73,3.0,4.76190476190476e-07,1.15873015873016e-05,0,113498,8,28,0,0,0,1,0,11.6,1437,-2,0,73,2,0.0,0,0.0,9,0,7,0,4,1.1,98783,0,250,0,0,2116,104,0,0,467,Man City,Everton,Bournemouth,Stoke,West Brom,0.0,3.1,2.9,1.9,1.8,2.7,2.5,2.9,1.5,3.3
Jeff,Hendrick,MID,BUR,5300000,2,50,2.3,4.33962264150943e-07,9.43396226415094e-06,0,5669,5,34,0,0,0,2,0,9.4,39,-2,0,50,2,0.2,0,1.3,1,0,5,0,0,0.0,6676,0,0,0,0,1796,46,0,1,174,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,1.5,2.0,2.2,1.2,1.2,2.0,1.2,2.1,1.2,1.6
Wayne,Hennessey,GLK,CRY,4300000,0,55,3.1,7.2093023255814e-07,1.27906976744186e-05,0,139232,1,29,0,53,0,0,0,12.8,1065,-2,0,55,2,1.7,0,7.5,3,0,4,0,0,2.5,68442,0,266,0,1,1620,4690,0,0,312,Watford,Chelsea,Southampton,Arsenal,Leicester,2.9,2.9,3.3,3.8,3.0,3.7,3.4,3.1,3.6,2.6
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,4012,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,681,0,0,0,0,0,4,0,0,0,Sunderland,Tottenham,Stoke,Middlesbrough,Everton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Markus,Henriksen,MID,HUL,4900000,0,16,0.19047619047619,3.88726919339164e-08,3.26530612244898e-06,0,987,1,12,0,0,0,0,0,3.3,6,-6,0,16,6,0.0,0,0.0,0,0,0,0,0,0.0,970,0,0,0,0,572,2,0,0,64,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,5,49,2.9,4.91525423728814e-07,8.30508474576271e-06,0,145229,0,14,0,0,0,3,0,8.3,2237,-1,0,49,1,0.4,0,2.3,3,0,4,0,2,0.9,129206,0,0,0,1,1026,644,0,0,132,Everton,West Ham,Middlesbrough,Man City,Stoke,1.7,3.3,3.2,2.4,2.0,3.4,2.3,3.7,2.4,3.4
Luis,Hernandez,DEF,LEI,4200000,0,3,0.8,1.9047619047619e-07,7.142857142857141e-07,0,21137,1,8,0,0,0,0,0,0.7,91,-3,0,3,3,0.0,0,0.0,0,0,0,0,0,0.3,5941,0,0,0,0,327,4,0,0,50,West Ham,Stoke,Sunderland,Everton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,6300000,0,59,2.7,4.28571428571429e-07,9.36507936507936e-06,0,58276,4,14,0,0,0,0,0,9.4,3387,-2,0,59,2,0.0,0,0.0,6,0,9,0,3,0.7,60617,0,307,0,0,1817,303,0,1,403,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.0,2.3,2.6,1.8,2.0,2.2,1.5,1.4,2.0
Jake,Hesketh,MID,SOU,4500000,0,0,0.0,0.0,0.0,0,174,0,0,0,0,0,0,0,0.0,7,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,213,0,0,0,0,0,7,0,0,0,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0.0,0.0,0.0,0,1405,0,0,0,0,0,0,0,0.0,43,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2760,0,0,0,0,0,20,0,0,0,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0.0,0.0,0.0,0,2380,0,0,0,0,0,0,0,0.0,37,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,3027,0,0,0,0,0,40,0,0,0,Everton,West Ham,Middlesbrough,Man City,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommie,Hoban,DEF,WAT,4000000,0,0,0.0,0.0,0.0,0,12856,0,0,0,0,0,0,0,0.0,30,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.2,1190,0,0,0,0,0,3,0,0,0,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile,H?jbjerg,MID,SOU,4200000,0,31,0.36904761904761896,8.786848072562361e-08,7.380952380952381e-06,0,139652,1,12,0,0,0,0,0,7.4,3734,-3,0,31,3,0.0,0,0.0,0,0,5,0,0,1.9,104984,0,0,0,0,1043,3212,0,0,186,Tottenham,Bournemouth,Crystal Palace,West Brom,Man City,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4000000,0,7,0.0833333333333333,2.08333333333333e-08,1.75e-06,0,68723,1,5,0,0,0,0,0,1.8,208,-5,0,7,5,0.0,0,0.0,0,0,1,0,0,0.5,47396,0,0,0,0,270,112,0,0,61,West Brom,Man City,West Ham,Crystal Palace,Middlesbrough,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose,Holebas,DEF,WAT,4700000,0,65,2.6,5.53191489361702e-07,1.38297872340426e-05,0,388774,12,45,0,0,0,2,0,13.8,4280,2,0,65,-2,0.1,0,0.5,6,0,4,0,4,3.5,498995,0,96,0,1,2189,2223,0,0,377,Crystal Palace,Sunderland,West Brom,Tottenham,Swansea,2.6,2.5,3.2,1.6,2.7,2.0,3.5,1.4,1.7,2.5
Mason,Holgate,DEF,EVE,4000000,0,35,0.4166666666666671,1.04166666666667e-07,8.75e-06,0,388965,2,4,0,0,0,0,0,8.5,12279,-5,1,35,5,0.0,0,0.0,3,0,4,0,1,5.6,569642,0,0,0,0,620,2889,-1,0,163,Hull City,Liverpool,Man Utd,Leicester,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
George,Honeyman,MID,SUN,4500000,0,3,0.0357142857142857,7.936507936507941e-09,6.66666666666667e-07,0,167,1,3,0,0,0,0,0,0.7,5,0,0,3,0,0.1,0,0.5,0,0,0,0,0,0.0,209,0,0,0,0,121,2,0,0,23,Burnley,Watford,Leicester,Man Utd,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Huddlestone,MID,HUL,4600000,1,56,2.2,4.78260869565217e-07,1.21739130434783e-05,0,16367,5,32,0,0,0,1,0,12.2,2508,-4,0,56,4,0.7,0,3.0,5,0,4,0,2,0.5,23259,1,0,0,1,1751,398,0,0,311,Everton,West Ham,Middlesbrough,Man City,Stoke,1.1,1.4,2.1,1.1,1.1,2.4,1.1,2.5,1.3,1.7
Noor,Husin,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,60,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,66,0,0,0,0,0,0,0,0,0,Watford,Chelsea,Southampton,Arsenal,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert,Huth,DEF,LEI,4900000,0,51,2.0,4.08163265306122e-07,1.04081632653061e-05,0,69732,7,40,0,0,0,0,0,10.4,270,-1,0,51,1,0.7,0,3.5,0,0,5,0,2,1.1,49946,1,453,0,0,2206,979,0,0,332,West Ham,Stoke,Sunderland,Everton,Crystal Palace,1.7,2.3,1.8,1.0,1.6,0.0,1.3,1.8,1.2,2.3
Emerson,Hyndman,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,1323,0,0,0,0,0,0,0,0.0,8,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,666,0,0,0,0,0,2,0,0,0,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,0,29,0.345238095238095,7.04567541302235e-08,5.91836734693878e-06,0,162001,0,20,0,0,0,0,0,5.9,239,-6,0,29,6,0.0,0,0.0,0,0,3,0,0,1.1,25974,0,184,0,0,930,35,0,0,120,Swansea,Southampton,Liverpool,Chelsea,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Zlatan,Ibrahimovic,FWD,MUN,11400000,0,144,5.8,5.08771929824561e-07,1.26315789473684e-05,0,2955202,6,21,0,0,0,15,0,12.5,98710,-1,1,144,1,-0.1,1,-1.0,24,0,10,0,6,26.4,2211174,0,0,0,5,2250,2999,-1,0,478,Middlesbrough,West Brom,Everton,Sunderland,Chelsea,0.0,0.0,7.4,7.4,6.7,6.8,7.9,7.0,6.2,7.2
