FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Yoan,Gouffran,MID,NEW,5000000,0,0,0.0,0.0,0.0,0,237,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,24,0,0,0,0,0,1,0,0,0,West Brom,Chelsea,Leicester,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max,Gradel,MID,BOU,5000000,0,0,0.0,0.0,0.0,0,3684,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,122,0,0,0,0,0,0,0,0,0,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee,Grant,GLK,STK,4300000,2,3,0.23076923076923103,5.36672629695886e-08,6.976744186046509e-07,0,18006,0,4,0,4,0,0,0,0.7,409,-2,0,3,2,0.2,0,1.0,0,0,0,0,0,0.3,3183,0,0,0,0,180,490,0,0,24,Liverpool,Swansea,Tottenham,Burnley,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,3.4
Andre,Gray,FWD,WAT,6300000,6,40,3.1,4.92063492063492e-07,6.34920634920635e-06,0,123263,1,10,0,0,0,2,0,6.3,6003,-2,0,40,2,0.8,0,5.3,2,0,5,0,3,2.2,126403,0,0,0,0,820,40527,0,0,113,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,2.7,2.1,3.0,3.7,3.1,3.3,2.8,2.2,3.0,2.4,3.3,3.9,1.7,3.2,3.6,3.2,2.1,2.6,2.6,2.1,2.8,4.0,2.7,2.9,2.2,55.0
Demarai,Gray,MID,LEI,5300000,1,28,2.3,4.33962264150943e-07,5.28301886792453e-06,0,47785,1,9,0,0,0,1,0,5.3,7319,-2,0,28,2,0.3,0,1.7,2,0,2,0,1,1.0,60647,0,0,0,0,574,1906,0,0,104,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,1.6,1.7,1.6,1.6,2.4,1.9,1.6,1.2,2.4,1.6,1.3,1.9,2.2,1.2,1.8,2.1,1.5,2.4,1.3,2.2,1.6,1.7,1.4,2.3,1.3,27.0
Robert,Green,GLK,HUD,4000000,0,0,0.0,0.0,0.0,0,2086,0,0,0,0,0,0,0,0.0,144,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,7542,0,0,0,0,0,256,0,0,0,Arsenal,Everton,Brighton,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal,Gro?,MID,BHA,6000000,5,73,5.6,9.33333333333333e-07,1.2166666666666699e-05,0,394568,1,14,0,0,0,3,0,12.4,15142,5,-1,73,-5,1.0,0,6.0,14,0,4,0,5,21.6,1434486,0,0,0,1,1090,127713,1,0,277,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,8.2,7.1,5.8,5.4,6.8,5.6,6.1,6.3,7.7,6.0,6.1,6.2,8.0,5.7,7.6,8.1,6.6,4.3,7.3,8.2,5.7,6.6,6.2,7.2,4.3,88.9
Marko,Grujic,MID,LIV,4300000,0,2,0.153846153846154,3.5778175313058994e-08,4.65116279069767e-07,0,27298,0,0,0,0,0,0,0,0.5,2836,-2,0,2,2,0.0,0,0.0,0,0,0,0,0,0.7,43525,0,0,0,0,13,522,0,0,7,Stoke,Brighton,Everton,West Brom,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.9
Johann Berg,Gudmundsson,MID,BUR,5000000,2,31,2.6,5.2e-07,6.2e-06,0,4858,1,7,0,0,0,0,0,6.2,602,0,0,31,0,0.8,0,4.0,0,0,4,0,3,0.2,8078,0,0,0,0,794,1259,0,0,119,Bournemouth,Leicester,Watford,Stoke,Brighton,2.3,2.0,1.5,2.0,1.7,1.9,1.3,1.9,2.1,1.9,2.2,2.2,1.3,2.7,1.9,2.9,2.0,1.7,2.0,2.1,2.2,1.9,1.9,1.5,2.4,38.7
Idrissa,Gueye,MID,EVE,4800000,2,22,1.7,3.5416666666666705e-07,4.58333333333333e-06,0,49408,3,24,0,0,0,0,0,4.6,1142,-2,0,22,2,0.4,0,2.0,0,0,2,0,0,0.9,21982,0,0,0,0,1099,333,0,1,175,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,1.5,1.6,0.8,0.9,1.4,0.9,0.8,1.0,1.2,0.8,1.3,1.3,0.8,1.6,0.9,0.9,1.1,0.8,0.8,1.2,1.3,1.5,0.8,1.1,0.9,36.2
Ilkay,Gundogan,MID,MCI,5400000,1,8,0.615384615384615,1.13960113960114e-07,1.48148148148148e-06,0,24268,0,1,0,0,0,0,0,1.5,668,-1,0,8,1,0.2,0,1.0,0,0,0,0,0,0.2,14313,0,0,0,0,89,358,0,0,35,Southampton,West Ham,Man Utd,Swansea,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,6.9
Florent,Hadergjonaj,DEF,HUD,4500000,0,9,0.6923076923076921,1.53846153846154e-07,2e-06,0,696,1,5,0,0,0,0,0,2.0,88,0,0,9,0,0.5,0,2.3,2,0,1,0,0,0.0,1292,0,0,0,0,202,33,0,0,56,Arsenal,Everton,Brighton,Chelsea,Watford,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.5,0.3,0.4,0.3,0.3,0.3,0.3,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.4,10.2
Massadio,Haidara,DEF,NEW,3900000,0,0,0.0,0.0,0.0,0,60159,0,0,0,0,0,0,0,0.0,2433,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,1.3,48395,0,0,0,0,0,4568,0,0,0,West Brom,Chelsea,Leicester,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sead,Haksabanovic,MID,WHU,5000000,0,0,0.0,0.0,0.0,0,369,0,0,0,0,0,0,0,0.0,22,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,499,0,0,0,0,0,23,0,0,0,Everton,Man City,Chelsea,Arsenal,Stoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben,Hamer,GLK,LEI,4400000,0,0,0.0,0.0,0.0,0,1424,0,0,0,0,0,0,0,0.0,37,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,465,0,0,0,0,0,10,0,0,0,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant,Hanley,DEF,NEW,4000000,0,0,0.0,0.0,0.0,0,75415,0,0,0,0,0,0,0,0.0,893,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.6,5581,0,0,0,0,0,15,0,0,0,West Brom,Chelsea,Leicester,Everton,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rekeem,Harper,MID,WBA,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,1979,0,0,0,0,0,0,0,0.2,21,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,1323,0,0,0,0,20,1,0,0,6,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7
Joe,Hart,GLK,WHU,4400000,2,40,3.1,7.045454545454549e-07,9.09090909090909e-06,0,316547,0,26,0,38,0,0,0,9.1,11591,-1,0,40,1,0.4,0,1.7,3,0,3,0,1,8.2,122268,0,0,0,1,1170,1835,0,0,240,Everton,Man City,Chelsea,Arsenal,Stoke,1.8,1.9,3.1,4.1,2.6,3.6,2.4,2.5,4.0,2.6,3.3,4.6,2.8,3.4,2.1,2.5,3.4,3.6,3.3,2.7,3.6,1.9,2.6,2.0,3.1,27.8
Jakob,Haugaard,GLK,STK,4000000,0,0,0.0,0.0,0.0,0,312,0,0,0,0,0,0,0,0.0,185,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,1541,0,0,0,0,0,695,0,0,0,Liverpool,Swansea,Tottenham,Burnley,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac,Hayden,MID,NEW,4500000,0,23,1.9,4.2222222222222205e-07,5.11111111111111e-06,0,19911,5,12,0,0,0,1,0,5.1,944,0,0,23,0,0.2,0,1.0,0,0,2,0,0,0.3,22756,0,0,0,0,804,165,0,0,101,West Brom,Chelsea,Leicester,Everton,Arsenal,1.0,1.1,1.5,2.0,1.0,1.0,1.0,1.3,1.0,1.7,1.0,1.3,1.0,1.5,1.2,1.0,1.3,1.0,1.8,1.1,1.8,1.3,1.6,1.1,1.1,38.7
Eden,Hazard,MID,CHE,10700000,8,52,5.2,4.859813084112151e-07,4.85981308411215e-06,0,218778,1,6,0,0,0,3,0,4.9,4124,2,-1,52,-2,0.9,0,9.7,9,0,3,0,3,8.8,559787,0,0,0,2,631,158152,1,0,185,Swansea,Newcastle,West Ham,Huddersfield,Southampton,6.4,6.5,6.1,5.9,5.3,6.9,5.3,5.5,4.9,5.9,5.4,6.3,6.3,6.2,4.2,4.5,6.8,6.3,5.2,6.6,6.3,6.8,7.4,5.7,6.4,74.5
Tom,Heaton,GLK,BUR,4800000,0,8,0.615384615384615,1.28205128205128e-07,1.66666666666667e-06,0,332118,0,4,0,8,0,0,0,1.7,3451,-2,0,8,2,0.0,0,0.0,0,0,0,0,0,2.1,18136,0,0,0,0,305,28,0,0,48,Bournemouth,Leicester,Watford,Stoke,Brighton,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,5.3
Michael,Hefele,DEF,HUD,4200000,0,1,0.0769230769230769,1.83150183150183e-08,2.38095238095238e-07,0,7881,0,0,0,0,0,0,0,0.2,86,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,2120,0,0,0,0,1,9,0,0,4,Arsenal,Everton,Brighton,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Ahmed El-Sayed,Hegazi,DEF,WBA,4500000,2,39,3.0,6.66666666666667e-07,8.66666666666667e-06,0,818591,3,18,0,0,0,1,0,8.7,29696,0,1,39,0,0.2,0,1.0,5,0,3,0,0,18.4,1276593,0,0,0,1,1136,18391,-1,0,203,Newcastle,Crystal Palace,Swansea,Liverpool,Man Utd,3.3,4.5,2.5,2.2,3.3,2.6,2.8,3.8,2.7,3.7,1.8,1.9,3.0,2.8,4.1,3.4,2.8,2.4,3.1,2.7,1.6,3.7,2.3,3.2,3.3,43.8
Tomer,Hemed,FWD,BHA,4900000,1,28,3.5,7.142857142857141e-07,5.71428571428571e-06,0,180792,0,3,0,0,0,2,0,5.7,4407,-1,0,28,1,0.1,0,0.7,5,0,2,0,1,1.4,226982,0,0,0,0,462,6539,0,0,83,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,5.2,4.3,2.8,2.6,3.3,3.2,2.8,3.2,3.9,3.5,2.8,3.3,4.5,3.9,3.4,4.2,3.9,3.0,4.1,4.4,3.8,3.3,2.9,4.0,2.5,23.9
Jordan,Henderson,MID,LIV,5500000,2,37,3.4,6.18181818181818e-07,6.72727272727273e-06,0,119843,1,16,0,0,0,1,0,6.7,4010,0,0,37,0,0.3,0,1.7,3,0,5,0,1,1.8,115051,0,0,0,0,990,1624,0,0,182,Stoke,Brighton,Everton,West Brom,Bournemouth,2.2,1.9,4.8,4.1,2.7,1.7,4.2,3.9,2.5,2.5,3.3,2.2,3.4,2.5,4.4,4.3,1.7,2.8,2.2,3.0,4.2,2.3,3.7,2.4,3.5,52.5
Jeff,Hendrick,MID,BUR,5400000,2,38,2.92307692307692,5.41310541310541e-07,7.037037037037041e-06,0,10969,0,6,0,0,0,2,0,7.0,944,-1,0,38,1,0.9,0,4.8,1,0,5,0,1,0.3,16732,0,0,0,0,778,1520,0,0,121,Bournemouth,Leicester,Watford,Stoke,Brighton,2.8,2.5,1.8,2.4,2.1,2.3,1.5,2.3,2.5,2.3,2.6,2.6,1.5,3.3,2.3,3.4,2.5,2.0,2.4,2.6,2.7,2.3,2.4,1.8,2.9,44.6
Wayne,Hennessey,GLK,CRY,4300000,2,21,2.6,6.046511627906979e-07,4.88372093023256e-06,0,56737,0,18,0,30,0,0,0,4.9,932,-2,0,21,2,0.2,0,0.7,3,0,0,0,0,0.9,23744,0,0,0,0,720,1188,0,0,136,Brighton,West Brom,Bournemouth,Watford,Leicester,2.0,1.9,2.6,2.7,1.4,1.7,3.3,2.0,1.9,2.7,1.3,1.9,2.9,1.3,2.8,2.9,1.9,1.8,3.2,1.6,3.2,2.5,2.4,1.8,3.2,21.4
Dion,Henry,GLK,CRY,4000000,0,0,0.0,0.0,0.0,0,849,0,0,0,0,0,0,0,0.0,110,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2680,0,0,0,0,0,214,0,0,0,Brighton,West Brom,Bournemouth,Watford,Leicester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander,Herrera,MID,MUN,5100000,0,15,1.15384615384615,2.2624434389140302e-07,2.94117647058824e-06,0,180191,2,5,0,0,0,0,0,2.9,1951,-4,0,15,4,0.1,0,0.7,0,0,2,0,0,1.4,21814,0,0,0,0,497,209,0,0,72,Watford,Arsenal,Man City,Bournemouth,West Brom,0.6,0.6,0.6,0.8,0.6,0.6,0.7,0.6,0.6,0.7,0.6,0.6,0.9,0.6,0.6,0.6,0.7,0.6,0.8,0.6,0.8,0.6,0.9,0.6,0.6,24.8
Wesley,Hoedt,DEF,SOU,5000000,2,14,1.07692307692308,2.15384615384615e-07,2.8e-06,0,3457,1,8,0,0,0,0,0,2.8,101,0,0,14,0,0.2,0,1.0,1,0,1,0,0,0.0,4469,0,0,0,0,540,75,0,0,111,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0.5,0.5,0.7,0.5,0.6,0.8,0.5,0.5,1.6,0.8,0.6,0.7,0.6,0.7,0.6,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,19.4
Jonathan,Hogg,MID,HUD,4400000,1,14,1.07692307692308,2.44755244755245e-07,3.18181818181818e-06,0,20794,2,10,0,0,0,0,0,3.2,1538,-1,0,14,1,0.3,0,1.3,0,0,2,0,0,0.4,38241,0,0,0,0,568,477,0,0,105,Arsenal,Everton,Brighton,Chelsea,Watford,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.8,0.5,0.6,0.5,0.7,0.5,0.5,0.7,0.8,0.5,0.5,0.5,0.5,0.9,0.5,0.8,11.8
Pierre-Emile,H?jbjerg,MID,SOU,4300000,2,3,0.23076923076923103,5.36672629695886e-08,6.976744186046509e-07,0,17812,0,1,0,0,0,0,0,0.7,945,-2,1,3,2,0.2,0,0.7,0,0,0,0,0,0.3,15554,0,0,0,0,96,3104,-1,0,30,Man City,Bournemouth,Arsenal,Leicester,Chelsea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.2
Rob,Holding,DEF,ARS,4500000,0,8,0.615384615384615,1.3675213675213698e-07,1.77777777777778e-06,0,93147,1,8,0,0,0,0,0,1.8,707,-5,1,8,5,0.0,0,0.0,0,0,1,0,0,0.6,14654,0,0,0,0,263,175,-1,0,68,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.9,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,10.7
Jose,Holebas,DEF,WAT,5000000,0,30,2.7,5.4e-07,6e-06,0,42471,3,21,0,0,0,0,0,6.0,4839,0,0,30,0,0.3,0,1.3,3,0,2,0,3,0.6,41229,0,0,0,0,904,432,0,0,169,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,2.2,2.2,2.9,3.5,3.0,3.0,1.8,1.8,2.1,2.0,2.2,2.7,1.8,2.8,1.8,2.6,2.1,2.3,2.0,2.1,2.8,3.7,2.7,2.2,1.8,53.6
Mason,Holgate,DEF,EVE,4200000,0,7,0.538461538461538,1.28205128205128e-07,1.66666666666667e-06,0,76620,0,5,0,0,0,0,0,1.7,2944,-3,0,7,3,0.0,0,0.0,0,0,0,0,0,0.6,39084,0,0,0,0,360,62,0,0,40,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.2
Mark,Hudson,DEF,HUD,4000000,0,0,0.0,0.0,0.0,0,16291,0,0,0,0,0,0,0,0.0,183,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,982,0,0,0,0,0,18,0,0,0,Arsenal,Everton,Brighton,Chelsea,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,Hughes,MID,WAT,4600000,8,25,1.92307692307692,4.18060200668896e-07,5.43478260869565e-06,0,15522,0,3,0,0,0,2,0,5.4,2639,-4,0,25,4,1.7,0,8.0,3,0,2,0,1,1.1,56590,0,0,0,1,266,37339,0,0,85,Man Utd,Tottenham,Burnley,Crystal Palace,Huddersfield,1.1,1.0,1.5,1.3,1.5,1.2,1.1,1.3,1.0,1.0,1.4,1.3,1.0,1.4,1.6,1.2,1.0,1.0,1.3,1.0,1.3,1.4,1.2,1.3,1.0,29.5
Uwe,Hunemeier,DEF,BHA,3900000,0,1,0.0769230769230769,1.9723865877712e-08,2.56410256410256e-07,0,259381,0,1,0,0,0,0,0,0.3,8861,-1,0,1,1,0.0,0,0.0,0,0,0,0,0,7.1,265290,0,0,0,0,17,4660,0,0,5,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Robert,Huth,DEF,LEI,4900000,0,0,0.0,0.0,0.0,0,4258,0,0,0,0,0,0,0,0.0,58,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,1058,0,0,0,0,0,20,0,0,0,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordon,Ibe,MID,BOU,4900000,2,26,2.2,4.4897959183673497e-07,5.30612244897959e-06,0,33684,1,5,0,0,0,0,0,5.3,1042,-1,0,26,1,0.6,0,3.0,0,0,2,0,3,0.4,29409,0,0,0,0,642,480,0,0,92,Burnley,Southampton,Crystal Palace,Man Utd,Liverpool,1.6,1.6,1.3,1.1,1.7,1.1,2.1,2.4,1.2,2.2,1.5,1.5,1.6,1.4,2.1,1.5,1.5,1.9,1.6,2.2,1.1,1.7,1.5,2.0,1.5,42.8
Vicente,Iborra,MID,LEI,5800000,2,21,1.61538461538462,2.7851458885941603e-07,3.62068965517241e-06,0,7826,0,6,0,0,0,1,0,3.6,276,-2,0,21,2,0.7,0,4.3,2,0,1,0,0,0.1,2532,0,0,0,0,552,205,0,0,121,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.9,1.0,0.9,0.9,1.4,1.1,0.9,0.8,1.4,0.9,0.8,1.1,1.3,0.8,1.0,1.2,0.8,1.4,0.8,1.3,0.9,1.0,0.8,1.3,0.8,26.6
Zlatan,Ibrahimovic,FWD,MUN,10000000,1,2,0.153846153846154,1.5384615384615402e-08,2e-07,0,11339,0,0,0,0,0,0,0,0.2,4517,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0.4,25967,0,0,0,0,41,4778,0,0,5,Watford,Arsenal,Man City,Bournemouth,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.4
Kelechi,Iheanacho,FWD,LEI,6600000,0,10,0.7692307692307689,1.1655011655011699e-07,1.51515151515152e-06,0,130204,1,5,0,0,0,0,0,1.5,996,-4,0,10,4,0.1,0,0.7,0,0,0,0,0,0.7,11917,0,0,0,0,254,258,0,0,25,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,10.1
Giannelli,Imbula,MID,STK,4500000,0,0,0.0,0.0,0.0,0,7804,0,0,0,0,0,0,0,0.0,72,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,950,0,0,0,0,0,1,0,0,0,Liverpool,Swansea,Tottenham,Burnley,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom,Ince,MID,HUD,5600000,2,34,2.6,4.6428571428571395e-07,6.0714285714285694e-06,0,77517,0,18,0,0,0,0,0,6.0,1512,-4,1,34,4,0.4,0,2.3,0,0,5,0,1,0.5,26245,0,0,0,0,1161,201,-1,0,120,Arsenal,Everton,Brighton,Chelsea,Watford,1.3,2.0,2.3,2.0,1.7,1.6,2.4,2.4,1.6,3.0,1.4,2.5,1.3,2.8,1.5,1.3,2.9,3.1,1.7,1.3,1.8,1.6,3.3,1.3,3.1,59.6
Danny,Ings,FWD,LIV,5400000,0,0,0.0,0.0,0.0,0,4339,0,0,0,0,0,0,0,0.0,107,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,2205,0,0,0,0,0,102,0,0,0,Stoke,Brighton,Everton,West Brom,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex,Iwobi,MID,ARS,5100000,3,21,1.61538461538462,3.16742081447964e-07,4.11764705882353e-06,0,158067,0,5,0,0,0,1,0,4.1,2535,-4,0,21,4,0.4,0,2.0,1,0,3,0,0,0.6,44335,0,0,0,0,399,787,0,0,95,Huddersfield,Man Utd,Southampton,West Ham,Newcastle,0.0,0.0,0.8,0.8,1.5,1.3,0.8,0.8,1.0,0.8,1.6,0.8,1.8,0.8,0.8,0.8,0.9,0.8,1.2,1.2,0.8,1.6,0.8,1.2,0.8,37.0
,Izquierdo,MID,BHA,5900000,1,27,2.07692307692308,3.5202086049543703e-07,4.57627118644068e-06,0,3058,0,6,0,0,0,2,0,4.6,240,-1,0,27,1,0.7,0,4.0,1,0,2,0,0,0.1,5107,0,0,0,0,423,408,0,0,84,Crystal Palace,Liverpool,Huddersfield,Tottenham,Burnley,2.1,1.6,1.2,1.1,1.5,1.1,1.3,1.3,1.9,1.2,1.3,1.3,2.0,1.1,1.9,2.1,1.6,1.0,1.7,2.1,1.1,1.4,1.3,1.7,1.0,28.0
Phil,Jagielka,DEF,EVE,4800000,0,15,1.5,3.125e-07,3.125e-06,0,297645,0,23,0,0,0,0,0,3.1,6210,-2,0,15,2,0.1,0,0.7,1,0,1,0,0,2.9,85524,0,0,0,0,892,744,0,0,163,West Ham,Huddersfield,Liverpool,Newcastle,Swansea,1.5,1.6,0.8,0.8,0.9,0.9,0.9,0.8,1.2,0.8,1.4,0.9,0.8,2.2,1.2,0.9,1.4,0.8,0.8,1.4,0.8,1.2,0.8,1.0,0.8,27.4
Eldin,Jakupovic,GLK,LEI,4300000,0,0,0.0,0.0,0.0,0,7461,0,0,0,0,0,0,0,0.0,136,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,700,0,0,0,0,0,24,0,0,0,Tottenham,Burnley,Newcastle,Southampton,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
