FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW38Forecast
Matt,Targett,DEF,SOU,4100000,0,12,0.108108108108108,2.636783124588e-08,2.92682926829268e-06,0,37697,0,4,0,0,0,0,0,2.9,0,-4,0,12,4,0,0,0,0,0,1,0,0,0.2,14063,0,169,0,0,373,0,0,0,80,Stoke,,,,,0.1
James,Tarkowski,DEF,BUR,4000000,1,23,0.207207207207207,5.1801801801801794e-08,5.75e-06,0,83844,1,11,0,0,0,0,0,5.8,0,0,0,23,0,0,0,0,0,0,1,0,0,1.8,82824,0,0,0,0,568,0,0,0,111,West Ham,,,,,0.1
Joel,Taylor,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,437,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,530,0,0,0,0,0,0,0,0,0,Southampton,,,,,0.0
Neil,Taylor,DEF,SWA,4100000,0,22,2.0,4.878048780487799e-07,5.365853658536589e-06,0,65601,1,26,0,0,0,0,0,5.4,0,-4,0,22,4,0,0,0,0,0,2,0,1,0.1,25730,0,321,0,0,920,0,0,0,160,West Brom,,,,,0.0
Stuart,Taylor,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,2866,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4916,0,0,0,0,0,0,0,0,0,Stoke,,,,,0.0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0.0,0.0,0.0,0,33839,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3510,0,12,0,0,0,0,0,0,0,Southampton,,,,,0.0
John,Terry,DEF,CHE,5200000,1,21,0.189189189189189,3.63825363825364e-08,4.03846153846154e-06,0,188863,1,9,0,0,0,1,0,4.0,0,-3,0,21,3,0,0,0,0,0,1,0,0,1.9,76770,0,228,0,0,496,0,0,0,97,Sunderland,,,,,0.1
,Thomas Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,5053,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5860,0,0,0,0,0,0,0,0,0,Chelsea,,,,,0.0
James,Tomkins,DEF,CRY,4800000,1,75,0.675675675675676,1.40765765765766e-07,1.5625e-05,0,23106,4,36,0,0,0,3,0,15.6,0,-2,0,75,2,0,0,0,5,0,6,0,0,0.2,22035,0,221,0,2,1974,0,0,0,359,Man Utd,,,,,0.3
Gokhan,Tore,MID,WHU,5300000,0,10,2.0,3.77358490566038e-07,1.88679245283019e-06,0,10995,0,4,0,0,0,0,0,1.9,0,-2,0,10,2,0,0,0,0,0,1,0,1,0.1,9048,0,0,0,0,240,0,0,0,29,Burnley,,,,,0.0
,Tosin Adarabioyo,DEF,MCI,4500000,0,0,0.0,0.0,0.0,0,242,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,307,0,0,0,0,0,0,0,0,0,Watford,,,,,0.0
Andros,Townsend,MID,CRY,5700000,0,116,3.2,5.6140350877193e-07,2.03508771929825e-05,0,331701,4,38,0,0,0,3,0,20.4,0,-8,0,116,8,0,0,0,16,0,7,0,7,2.2,182943,0,315,0,2,2520,0,0,0,492,Man Utd,,,,,2.6
Bertrand,Traore,MID,CHE,5400000,0,0,0.0,0.0,0.0,0,2421,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,245,0,101,0,0,0,0,0,0,0,Sunderland,,,,,0.0
Adama,Traore,MID,MID,4800000,0,52,0.468468468468469,9.75975975975976e-08,1.0833333333333301e-05,0,26708,1,22,0,0,0,0,0,10.8,0,-2,0,52,2,0,0,0,2,0,6,0,1,0.1,31023,0,0,0,0,1543,0,0,0,264,Liverpool,,,,,0.2
Gerhard,Tremmel,GLK,SWA,4000000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,West Brom,,,,,0.0
Kieran,Trippier,DEF,TOT,4700000,8,51,0.459459459459459,9.7757331799885e-08,1.08510638297872e-05,0,22786,1,3,0,0,0,0,0,10.9,0,-3,0,51,3,0,0,0,7,0,3,0,5,0.4,32714,0,110,0,3,568,0,0,0,202,Hull City,,,,,0.2
Axel,Tuanzebe,DEF,MUN,4000000,6,14,0.126126126126126,3.15315315315315e-08,3.5000000000000004e-06,0,554,0,4,0,0,0,0,0,3.5,0,0,0,14,0,0,0,0,0,0,2,0,0,0.3,13275,0,0,0,0,303,0,0,0,69,Crystal Palace,,,,,0.1
Josh,Tymon,DEF,HUL,4000000,0,9,0.0810810810810811,2.02702702702703e-08,2.25e-06,0,17952,1,8,0,0,0,0,0,2.3,0,0,0,9,0,0,0,0,0,0,1,0,0,0.3,26752,0,0,0,0,323,0,0,0,57,Tottenham,,,,,0.0
Leonardo,Ulloa,FWD,LEI,5500000,0,24,0.216216216216216,3.9312039312039305e-08,4.3636363636363605e-06,0,15338,0,5,0,0,0,1,0,4.4,0,-5,0,24,5,0,0,0,1,0,2,0,0,0.1,7923,0,226,0,0,447,0,0,0,56,Bournemouth,,,,,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0.0,0.0,0.0,0,2387,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,584,0,0,0,0,0,0,0,0,0,West Ham,,,,,0.0
Victor,Valdes,GLK,MID,4500000,0,102,3.6,8e-07,2.2666666666666698e-05,0,334116,1,36,0,79,0,0,0,22.7,0,0,0,102,0,0,0,0,10,0,8,0,0,4.3,210768,0,0,0,3,2520,0,0,0,493,Liverpool,,,,,4.1
Antonio,Valencia,DEF,MUN,5800000,0,120,4.3,7.41379310344828e-07,2.06896551724138e-05,0,1014182,5,20,0,0,0,1,0,20.7,0,3,0,120,-3,0,0,0,9,0,12,0,3,12.4,1104769,0,186,0,2,2483,0,0,0,612,Crystal Palace,,,,,5.6
Enner,Valencia,FWD,EVE,5200000,2,54,2.3,4.4230769230769206e-07,1.0384615384615401e-05,0,190074,1,12,0,0,0,3,0,10.4,0,-3,0,54,3,0,0,0,3,0,2,0,3,1.7,126998,0,200,0,0,927,0,0,0,173,Arsenal,,,,,1.2
Patrick,van Aanholt,DEF,CRY,4900000,1,98,3.1,6.3265306122449e-07,2e-05,0,364735,3,53,0,0,0,5,0,20.0,0,-1,0,98,1,0,0,0,9,0,5,0,1,3.6,284385,0,369,0,4,2498,0,0,0,534,Man Utd,,,,,2.6
Mike,van der Hoorn,DEF,SWA,4300000,0,16,0.14414414414414403,3.35218939870103e-08,3.72093023255814e-06,0,22375,1,20,0,0,0,1,0,3.7,0,-2,0,16,2,0,0,0,0,0,1,0,0,0.2,18145,0,0,0,1,662,0,0,0,125,West Brom,,,,,0.1
Virgil,van Dijk,DEF,SOU,5600000,0,75,3.6,6.428571428571429e-07,1.33928571428571e-05,0,723277,3,23,0,0,0,1,0,13.4,0,1,0,75,-1,0,0,0,14,0,7,0,0,5.3,420817,0,452,0,3,1852,0,0,1,435,Stoke,,,,,0.0
Marco,Van Ginkel,MID,CHE,4900000,0,0,0.0,0.0,0.0,0,1219,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,152,0,81,0,0,0,0,0,0,0,Sunderland,,,,,0.0
Jamie,Vardy,FWD,LEI,9900000,9,161,4.6,4.6464646464646503e-07,1.62626262626263e-05,0,1298910,2,57,0,0,0,13,0,16.3,0,-1,0,161,1,0,0,0,24,0,7,0,8,13.9,912399,0,945,0,3,2801,0,0,1,555,Bournemouth,,,,,0.0
Guillermo,Varela,DEF,MUN,4500000,0,0,0.0,0.0,0.0,0,592,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,300,0,36,0,0,0,0,0,0,0,Crystal Palace,,,,,0.0
Thibaud,Verlinden,MID,STK,4500000,0,0,0.0,0.0,0.0,0,200,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,243,0,0,0,0,0,0,0,0,0,Southampton,,,,,0.0
Jan,Vertonghen,DEF,TOT,5800000,2,126,3.8,6.55172413793103e-07,2.17241379310345e-05,0,435599,5,21,0,0,0,0,0,21.7,0,3,0,126,-3,0,0,0,8,0,15,0,0,7.7,595721,0,335,0,0,2894,0,0,0,733,Hull City,,,,,3.4
Sam,Vokes,FWD,BUR,5700000,8,121,3.3,5.789473684210529e-07,2.12280701754386e-05,0,317470,0,34,0,0,0,10,0,21.2,0,-3,0,121,3,0,0,0,12,0,5,0,4,3.2,414237,0,0,0,1,2064,0,0,0,394,West Ham,,,,,4.0
Michel,Vorm,GLK,TOT,4800000,0,17,0.153153153153153,3.19069069069069e-08,3.5416666666666703e-06,0,22416,0,2,0,7,0,0,0,3.5,0,-2,0,17,2,0,0,0,0,0,2,0,0,0.3,18749,0,3,0,0,416,0,0,0,81,Hull City,,,,,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,26851,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,4288,0,0,0,0,3,0,0,0,3,Man City,,,,,0.0
Molla,Wague,DEF,LEI,4400000,0,0,0.0,0.0,0.0,0,170,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,252,0,0,0,0,0,0,0,0,0,Bournemouth,,,,,0.0
Theo,Walcott,MID,ARS,7200000,0,122,4.4,6.11111111111111e-07,1.69444444444444e-05,0,1610816,1,26,0,0,0,10,0,16.9,0,-3,0,122,3,0,1,0,7,0,8,0,3,4.2,1654725,0,316,0,2,1916,0,0,0,380,Everton,,,,,5.5
Kyle,Walker,DEF,TOT,6200000,0,142,4.3,6.93548387096774e-07,2.2903225806451602e-05,0,1405304,8,21,0,0,0,0,0,22.9,0,7,0,142,-7,0,0,0,18,0,14,0,6,27.6,1642297,0,461,0,3,2701,0,0,0,640,Hull City,,,,,4.1
Jonathan,Walters,MID,STK,5300000,1,72,0.6486486486486489,1.22386537480877e-07,1.35849056603774e-05,0,17650,1,22,0,0,0,4,0,13.6,0,-7,0,72,7,0,0,0,3,0,6,0,3,0.1,12131,0,312,0,0,1304,0,0,0,195,Southampton,,,,,0.3
Aaron,Wan-Bissaka,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,116,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,189,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0.0
Victor,Wanyama,MID,TOT,4800000,12,103,2.9,6.04166666666667e-07,2.14583333333333e-05,0,335423,10,25,0,0,0,4,0,21.5,0,-2,0,103,2,0,0,0,7,0,12,0,2,2.9,342780,0,268,0,2,3012,0,0,0,578,Hull City,,,,,2.0
Joel,Ward,DEF,CRY,4800000,1,86,2.3,4.79166666666667e-07,1.7916666666666698e-05,0,63529,7,63,0,0,0,0,0,17.9,0,-2,0,86,2,0,0,0,7,0,7,0,1,0.9,52775,0,333,0,0,3417,0,0,0,568,Man Utd,,,,,1.6
Stephen,Ward,DEF,BUR,4500000,1,91,2.5,5.55555555555556e-07,2.02222222222222e-05,0,68354,5,53,0,0,0,1,0,20.2,0,0,0,91,0,0,0,0,3,0,8,0,1,1.6,127226,0,0,0,0,3230,0,0,0,596,West Ham,,,,,3.3
James,Ward-Prowse,MID,SOU,5000000,2,92,0.8288288288288291,1.65765765765766e-07,1.84e-05,0,63909,4,26,0,0,0,4,0,18.4,0,-5,0,92,5,0,0,0,5,0,9,0,4,1.4,112243,0,266,0,1,1883,0,0,0,377,Stoke,,,,,0.4
Marcin,Wasilewski,DEF,LEI,3900000,0,1,0.009009009009009009,2.31000231000231e-09,2.56410256410256e-07,0,70324,0,2,0,0,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,1.8,94590,0,35,0,0,90,0,0,0,10,Bournemouth,,,,,0.0
Duncan,Watmore,MID,SUN,4700000,0,43,0.387387387387387,8.242284838029519e-08,9.14893617021277e-06,0,16387,1,20,0,0,0,0,0,9.1,0,-3,0,43,3,0,0,0,1,0,2,0,5,0.1,13005,0,185,0,0,1025,0,0,0,125,Chelsea,,,,,0.2
Ben,Watson,MID,WAT,4200000,0,1,0.009009009009009009,2.1450021450021497e-09,2.38095238095238e-07,0,72105,0,2,0,0,0,0,0,0.2,0,-3,0,1,3,0,0,0,0,0,0,0,0,0.6,23610,0,351,0,0,54,0,0,1,6,Man City,,,,,0.0
James,Weir,MID,HUL,4300000,0,0,0.0,0.0,0.0,0,745,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.0,802,0,0,0,0,0,0,0,0,0,Tottenham,,,,,0.0
Danny,Welbeck,FWD,ARS,7300000,8,37,2.3,3.1506849315068495e-07,5.068493150684929e-06,0,54873,0,11,0,0,0,2,0,5.1,0,-2,0,37,2,0,0,0,0,0,3,0,2,0.8,81846,0,164,0,0,748,0,0,0,117,Everton,,,,,2.1
Ashley,Westwood,MID,BUR,4500000,1,13,0.11711711711711699,2.6026026026026003e-08,2.8888888888888903e-06,0,193,3,9,0,0,0,0,0,2.9,0,0,0,13,0,0,0,0,0,0,1,0,0,0.0,357,0,0,0,0,551,0,0,0,68,West Ham,,,,,0.1
Glenn,Whelan,MID,STK,4200000,2,62,2.1,5e-07,1.47619047619048e-05,0,53972,5,40,0,0,0,0,0,14.8,0,-3,0,62,3,0,0,0,3,0,7,0,1,0.7,42775,1,432,0,0,2276,0,0,0,380,Southampton,,,,,1.0
Connor,Wickham,FWD,CRY,5500000,0,18,2.3,4.18181818181818e-07,3.27272727272727e-06,0,51741,1,6,0,0,0,2,0,3.3,0,-5,0,18,5,0,0,0,0,0,0,0,0,0.3,14609,0,225,0,0,412,0,0,0,59,Man Utd,,,,,0.0
Georginio,Wijnaldum,MID,LIV,7500000,14,149,4.1,5.46666666666667e-07,1.9866666666666698e-05,0,162394,2,37,0,0,0,6,0,19.9,0,-5,0,149,5,0,0,0,14,0,11,0,9,1.7,79127,0,630,0,2,2974,0,0,0,650,Middlesbrough,,,,,5.0
Ashley,Williams,DEF,EVE,5200000,0,127,3.5,6.73076923076923e-07,2.44230769230769e-05,0,496130,7,40,0,0,0,1,0,24.4,0,2,0,127,-2,0,0,0,9,0,13,0,3,8.7,540492,0,487,0,2,3160,0,0,1,739,Arsenal,,,,,3.3
Jonathan,Williams,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,1230,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,280,0,1,0,0,0,0,0,0,0,Man Utd,,,,,0.0
,Willian,MID,CHE,7000000,7,114,1.02702702702703,1.46718146718147e-07,1.62857142857143e-05,0,488979,3,19,0,0,0,8,0,16.3,0,-5,0,114,5,0,0,0,13,0,6,0,3,3.5,249225,0,512,0,4,1534,0,0,0,441,Sunderland,,,,,0.7
Matthew,Willock,MID,MUN,4500000,0,0,0.0,0.0,0.0,0,67,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,219,0,0,0,0,0,0,0,0,0,Crystal Palace,,,,,0.0
Jack,Wilshere,MID,BOU,5800000,0,61,2.1,3.62068965517241e-07,1.05172413793103e-05,0,81937,4,45,0,0,0,0,0,10.5,0,-2,0,61,2,0,0,0,2,0,5,0,3,0.5,82762,0,18,0,0,1950,0,0,0,312,Leicester,,,,,0.0
Harry,Wilson,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,107,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,160,0,0,0,0,0,0,0,0,0,Middlesbrough,,,,,0.0
James,Wilson,FWD,MUN,5000000,0,0,0.0,0.0,0.0,0,3581,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,828,0,1,0,0,0,0,0,0,0,Crystal Palace,,,,,0.0
Kane,Wilson,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,16225,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,23198,0,0,0,0,0,0,0,0,0,Swansea,,,,,0.0
Kevin,Wimmer,DEF,TOT,4500000,0,2,0.018018018018018004,4.004004004004e-09,4.44444444444444e-07,0,11817,3,4,0,0,0,0,0,0.4,0,-5,0,2,5,0,0,0,0,0,0,0,0,0.1,7624,1,131,0,0,357,0,0,0,26,Hull City,,,,,0.0
Harry,Winks,MID,TOT,4500000,0,30,1.4,3.11111111111111e-07,6.66666666666667e-06,0,6856,1,6,0,0,0,1,0,6.7,0,0,0,30,0,0,0,0,0,0,0,0,1,0.0,7322,0,0,0,0,494,0,0,0,141,Hull City,,,,,0.0
Philipp,Wollscheid,DEF,STK,4500000,0,1,0.5,1.11111111111111e-07,2.22222222222222e-07,0,43812,1,5,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,851,0,330,0,0,180,0,0,0,23,Southampton,,,,,0.0
Ben,Woodburn,MID,LIV,4300000,0,5,0.0450450450450451,1.04755918709407e-08,1.16279069767442e-06,0,1163,0,1,0,0,0,0,0,1.2,0,-2,0,5,2,0,0,0,0,0,0,0,0,0.0,1524,0,0,0,0,86,0,0,0,14,Middlesbrough,,,,,0.0
Matthew,Worthington,MID,BOU,4500000,1,1,0.009009009009009009,2.002002002002e-09,2.22222222222222e-07,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,17,0,0,0,3,Leicester,,,,,0.0
Ben,Wynter,DEF,CRY,4000000,0,0,0.0,0.0,0.0,0,6584,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9129,0,0,0,0,0,0,0,0,0,Man Utd,,,,,0.0
Granit,Xhaka,MID,ARS,5200000,2,85,2.7,5.19230769230769e-07,1.63461538461538e-05,0,273981,5,32,0,0,0,2,0,16.3,0,-3,0,85,3,0,0,0,7,0,10,0,3,3.2,134586,0,0,0,1,2483,0,0,2,506,Everton,,,,,2.7
Claudio,Yacob,MID,WBA,4300000,2,54,1.6,3.7209302325581396e-07,1.2558139534883699e-05,0,13310,9,36,0,0,0,0,0,12.6,0,-2,0,54,2,0,0,0,0,0,4,0,0,0.2,10457,0,286,0,0,2418,0,0,0,366,Swansea,,,,,0.8
,Yaya Toure,MID,MCI,7200000,3,86,0.7747747747747751,1.07607607607608e-07,1.19444444444444e-05,0,185727,4,17,0,0,0,5,0,11.9,0,-8,0,86,8,0,0,0,6,0,12,0,0,1.0,143190,0,525,0,2,1941,0,0,0,422,Watford,,,,,0.4
DeAndre,Yedlin,DEF,TOT,4400000,0,0,0.0,0.0,0.0,0,14284,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,496,0,227,0,0,0,0,0,0,0,Hull City,,,,,0.0
Maya,Yoshida,DEF,SOU,4500000,2,78,3.4,7.555555555555559e-07,1.7333333333333302e-05,0,63196,2,32,0,0,0,1,0,17.3,0,0,0,78,0,0,0,0,8,0,7,0,1,5.9,303257,0,152,0,1,2070,0,0,0,469,Stoke,,,,,4.4
Ashley,Young,MID,MUN,5000000,0,26,2.2,4.4e-07,5.2e-06,0,6205,2,6,0,0,0,0,0,5.2,0,-5,0,26,5,0,0,0,1,0,4,0,1,0.1,4466,0,178,0,0,760,0,0,0,154,Crystal Palace,,,,,0.0
Pablo,Zabaleta,DEF,MCI,4700000,0,45,0.40540540540540504,8.62564692351926e-08,9.57446808510638e-06,0,91419,2,18,0,0,0,1,0,9.6,0,-3,0,45,3,0,0,0,5,0,2,0,1,1.2,60996,0,152,0,1,1065,0,0,0,230,Watford,,,,,0.2
Wilfried,Zaha,MID,CRY,5800000,2,149,4.3,7.41379310344828e-07,2.56896551724138e-05,0,1118112,8,56,0,0,0,7,0,25.7,0,3,0,149,-3,0,0,0,13,0,7,0,11,11.9,1509710,0,353,0,4,3019,0,0,0,481,Man Utd,,,,,4.1
Mauro,Zarate,FWD,WAT,5200000,0,8,2.7,5.19230769230769e-07,1.53846153846154e-06,0,2678,0,3,0,0,0,0,0,1.5,0,-3,0,8,3,0,0,0,0,0,0,0,1,0.0,2873,0,0,0,0,204,0,0,0,27,Man City,,,,,0.0
Simone,Zaza,FWD,WHU,6000000,0,10,1.3,2.16666666666667e-07,1.66666666666667e-06,0,45101,2,14,0,0,0,0,0,1.7,0,-10,0,10,10,0,0,0,0,0,2,0,0,0.1,44581,0,0,0,0,459,0,0,0,21,Burnley,,,,,0.0
Ron-Robert,Zieler,GLK,LEI,4400000,0,17,0.153153153153153,3.48075348075348e-08,3.86363636363636e-06,0,17126,0,16,0,18,0,0,0,3.9,0,-1,0,17,1,0,0,0,0,0,1,0,0,0.3,13381,0,0,0,0,754,0,0,0,119,Bournemouth,,,,,0.1
Oleksandr,Zinchenko,MID,MCI,5300000,0,0,0.0,0.0,0.0,0,2407,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.0,180,0,0,0,0,0,0,0,0,0,Watford,,,,,0.0
Kurt,Zouma,DEF,CHE,5300000,0,15,0.135135135135135,2.54971953085161e-08,2.83018867924528e-06,0,8545,0,8,0,0,0,0,0,2.8,0,-2,0,15,2,0,0,0,3,0,0,0,1,0.3,4877,0,185,0,0,250,0,0,0,69,Sunderland,,,,,0.1
Juan,Zuniga,DEF,WAT,4100000,0,38,0.342342342342342,8.34981322786201e-08,9.26829268292683e-06,0,125112,1,15,0,0,0,1,0,9.3,0,-4,0,38,4,0,0,0,2,0,1,0,1,1.1,128130,0,0,0,1,823,0,0,0,173,Man City,,,,,0.2
